mode,param,value,label,split,nFan,seed,geometry,guidance,configHash,status,totalCollisions,fanOwnCap,fanForeignCap,fanFanSame,fanFanCross,leaderLeader,minFanFanGap,minFanCapGap,minLeaderGap,redRMS,goldRMS,firstCollisionRelCPA,steps,runtimeSec
sensitivity,CORR_RANGE,9.0,9,holdout,10,1053,headon,vfield,6115744ecc,ok,2,0,0,0,2,0,0.7521,1.505,2.7258,1.3138,0.9996,20.34,20450,8.34
sensitivity,CORR_RANGE,9.0,9,holdout,10,1055,headon,vfield,6115744ecc,ok,5,0,0,1,4,0,0.2232,1.227,2.7258,1.3138,0.9996,11.11,20450,8.22
sensitivity,CORR_RANGE,9.0,9,holdout,10,1057,headon,vfield,6115744ecc,ok,2,0,0,2,0,0,0.0583,1.1157,2.7258,1.3138,0.9996,-84.17,20450,8.28
sensitivity,CORR_RANGE,9.0,9,holdout,10,1059,headon,vfield,6115744ecc,ok,1,0,0,1,0,0,0.6442,1.185,2.7258,1.3138,0.9996,-60.42,20450,8.26
sensitivity,CORR_RANGE,12.0,12,tune,10,2,headon,vfield,0829bfe0ae,ok,5,0,2,1,2,0,0.0348,0.0129,2.7258,1.3138,0.9996,5.96,20450,8.22
sensitivity,CORR_RANGE,12.0,12,tune,10,4,headon,vfield,0829bfe0ae,ok,1,0,0,0,1,0,0.842,2.4322,2.7258,1.3138,0.9996,38.92,20450,8.32
sensitivity,CORR_RANGE,12.0,12,tune,10,6,headon,vfield,0829bfe0ae,ok,1,0,0,0,1,0,0.1766,1.0375,2.7258,1.3138,0.9996,52.04,20450,8.16
sensitivity,CORR_RANGE,12.0,12,tune,10,8,headon,vfield,0829bfe0ae,ok,1,0,1,0,0,0,1.581,0.6544,2.7258,1.3138,0.9996,5.67,20450,8.29
sensitivity,CORR_RANGE,12.0,12,tune,10,10,headon,vfield,0829bfe0ae,ok,3,1,1,0,1,0,0.9951,0.2713,2.7258,1.3138,0.9996,-34.42,20450,8.33
sensitivity,CORR_RANGE,12.0,12,tune,10,12,headon,vfield,0829bfe0ae,ok,1,0,0,1,0,0,0.6819,2.4643,2.7258,1.3138,0.9996,-86.88,20450,8.27
sensitivity,CORR_RANGE,12.0,12,tune,10,14,headon,vfield,0829bfe0ae,ok,1,0,0,1,0,0,0.0447,2.3372,2.7258,1.3138,0.9996,5.24,20450,8.25
sensitivity,CORR_RANGE,12.0,12,tune,10,16,headon,vfield,0829bfe0ae,ok,1,0,0,1,0,0,0.8511,2.7795,2.7258,1.3138,0.9996,6.0,20450,8.22
sensitivity,CORR_RANGE,12.0,12,tune,10,18,headon,vfield,0829bfe0ae,ok,4,1,0,2,1,0,0.0611,0.9826,2.7258,1.3138,0.9996,-92.28,20450,8.3
sensitivity,CORR_RANGE,12.0,12,tune,10,20,headon,vfield,0829bfe0ae,ok,1,0,0,1,0,0,0.6277,4.579,2.7258,1.3138,0.9996,10.49,20450,8.19
sensitivity,CORR_RANGE,12.0,12,tune,10,22,headon,vfield,0829bfe0ae,ok,3,0,1,0,2,0,0.5772,0.0345,2.7258,1.3138,0.9996,13.6,20450,8.27
sensitivity,CORR_RANGE,12.0,12,tune,10,24,headon,vfield,0829bfe0ae,ok,1,0,0,0,1,0,0.0378,2.0753,2.7258,1.3138,0.9996,4.34,20450,8.27
sensitivity,CORR_RANGE,12.0,12,tune,10,26,headon,vfield,0829bfe0ae,ok,0,0,0,0,0,0,1.0484,1.0565,2.7258,1.3138,0.9996,,20450,8.31
sensitivity,CORR_RANGE,12.0,12,tune,10,28,headon,vfield,0829bfe0ae,ok,4,1,1,1,1,0,0.626,0.7023,2.7258,1.3138,0.9996,-49.28,20450,8.27
sensitivity,CORR_RANGE,12.0,12,tune,10,30,headon,vfield,0829bfe0ae,ok,6,0,0,2,4,0,0.1764,1.4647,2.7258,1.3138,0.9996,9.24,20450,8.14
sensitivity,CORR_RANGE,12.0,12,tune,10,32,headon,vfield,0829bfe0ae,ok,1,0,1,0,0,0,1.2204,0.1251,2.7258,1.3138,0.9996,13.42,20450,8.25
sensitivity,CORR_RANGE,12.0,12,tune,10,34,headon,vfield,0829bfe0ae,ok,1,0,0,1,0,0,0.174,1.0132,2.7258,1.3138,0.9996,23.59,20450,8.32
sensitivity,CORR_RANGE,12.0,12,tune,10,36,headon,vfield,0829bfe0ae,ok,4,0,0,3,1,0,0.3757,2.2134,2.7258,1.3138,0.9996,-88.72,20450,8.24
sensitivity,CORR_RANGE,12.0,12,tune,10,38,headon,vfield,0829bfe0ae,ok,1,0,0,0,1,0,0.8778,1.327,2.7258,1.3138,0.9996,36.59,20450,8.23
sensitivity,CORR_RANGE,12.0,12,tune,10,40,headon,vfield,0829bfe0ae,ok,0,0,0,0,0,0,1.3729,2.8812,2.7258,1.3138,0.9996,,20450,8.17
sensitivity,CORR_RANGE,12.0,12,tune,10,42,headon,vfield,0829bfe0ae,ok,1,0,1,0,0,0,2.0603,0.727,2.7258,1.3138,0.9996,11.97,20450,8.35
sensitivity,CORR_RANGE,12.0,12,tune,10,44,headon,vfield,0829bfe0ae,ok,2,2,0,0,0,0,1.2215,0.0006,2.7258,1.3138,0.9996,-46.7,20450,8.22
sensitivity,CORR_RANGE,12.0,12,tune,10,46,headon,vfield,0829bfe0ae,ok,4,0,0,2,2,0,0.5902,2.3928,2.7258,1.3138,0.9996,14.0,20450,8.28
sensitivity,CORR_RANGE,12.0,12,tune,10,48,headon,vfield,0829bfe0ae,ok,3,0,0,1,2,0,0.0699,1.6909,2.7258,1.3138,0.9996,32.59,20450,8.21
sensitivity,CORR_RANGE,12.0,12,tune,10,50,headon,vfield,0829bfe0ae,ok,1,0,1,0,0,0,1.4381,0.4496,2.7258,1.3138,0.9996,-3.21,20450,8.27
sensitivity,CORR_RANGE,12.0,12,tune,10,52,headon,vfield,0829bfe0ae,ok,2,0,0,1,1,0,0.2729,3.6931,2.7258,1.3138,0.9996,20.48,20450,8.24
sensitivity,CORR_RANGE,12.0,12,tune,10,54,headon,vfield,0829bfe0ae,ok,3,0,2,0,1,0,0.0459,0.6229,2.7258,1.3138,0.9996,-4.93,20450,8.27
sensitivity,CORR_RANGE,12.0,12,tune,10,56,headon,vfield,0829bfe0ae,ok,0,0,0,0,0,0,1.2018,1.2274,2.7258,1.3138,0.9996,,20450,8.19
sensitivity,CORR_RANGE,12.0,12,tune,10,58,headon,vfield,0829bfe0ae,ok,1,0,0,0,1,0,0.2812,2.3934,2.7258,1.3138,0.9996,13.83,20450,8.27
sensitivity,CORR_RANGE,12.0,12,tune,10,60,headon,vfield,0829bfe0ae,ok,3,0,1,1,1,0,0.3818,0.9042,2.7258,1.3138,0.9996,8.73,20450,8.31
sensitivity,CORR_RANGE,12.0,12,holdout,10,1001,headon,vfield,0829bfe0ae,ok,1,0,0,1,0,0,0.7547,2.3956,2.7258,1.3138,0.9996,26.25,20450,8.24
sensitivity,CORR_RANGE,12.0,12,holdout,10,1003,headon,vfield,0829bfe0ae,ok,1,0,1,0,0,0,1.2669,0.393,2.7258,1.3138,0.9996,19.45,20450,8.21
sensitivity,CORR_RANGE,12.0,12,holdout,10,1005,headon,vfield,0829bfe0ae,ok,3,0,0,1,2,0,0.4934,1.7946,2.7258,1.3138,0.9996,5.08,20450,8.33
sensitivity,CORR_RANGE,12.0,12,holdout,10,1007,headon,vfield,0829bfe0ae,ok,1,0,1,0,0,0,1.4396,0.7599,2.7258,1.3138,0.9996,21.9,20450,8.37
sensitivity,CORR_RANGE,12.0,12,holdout,10,1009,headon,vfield,0829bfe0ae,ok,1,1,0,0,0,0,1.3794,0.699,2.7258,1.3138,0.9996,-53.28,20450,8.2
sensitivity,CORR_RANGE,12.0,12,holdout,10,1011,headon,vfield,0829bfe0ae,ok,1,0,0,0,1,0,0.9799,1.48,2.7258,1.3138,0.9996,44.17,20450,8.29
sensitivity,CORR_RANGE,12.0,12,holdout,10,1013,headon,vfield,0829bfe0ae,ok,1,0,0,1,0,0,0.4086,1.5129,2.7258,1.3138,0.9996,28.92,20450,8.21
sensitivity,CORR_RANGE,12.0,12,holdout,10,1015,headon,vfield,0829bfe0ae,ok,1,0,0,0,1,0,0.56,1.4787,2.7258,1.3138,0.9996,60.16,20450,8.34
sensitivity,CORR_RANGE,12.0,12,holdout,10,1017,headon,vfield,0829bfe0ae,ok,3,0,2,0,1,0,0.9301,0.0783,2.7258,1.3138,0.9996,26.44,20450,8.3
sensitivity,CORR_RANGE,12.0,12,holdout,10,1019,headon,vfield,0829bfe0ae,ok,2,1,0,1,0,0,0.7582,0.6672,2.7258,1.3138,0.9996,24.71,20450,8.12
sensitivity,CORR_RANGE,12.0,12,holdout,10,1021,headon,vfield,0829bfe0ae,ok,3,0,0,2,1,0,0.5142,3.8311,2.7258,1.3138,0.9996,-23.16,20450,8.25
sensitivity,CORR_RANGE,12.0,12,holdout,10,1023,headon,vfield,0829bfe0ae,ok,1,1,0,0,0,0,1.1539,0.8215,2.7258,1.3138,0.9996,22.61,20450,8.28
sensitivity,CORR_RANGE,12.0,12,holdout,10,1025,headon,vfield,0829bfe0ae,ok,5,0,1,0,4,0,0.5936,0.6298,2.7258,1.3138,0.9996,-1.56,20450,8.17
sensitivity,CORR_RANGE,12.0,12,holdout,10,1027,headon,vfield,0829bfe0ae,ok,1,0,0,1,0,0,0.5707,1.6933,2.7258,1.3138,0.9996,10.76,20450,8.24
sensitivity,CORR_RANGE,12.0,12,holdout,10,1029,headon,vfield,0829bfe0ae,ok,0,0,0,0,0,0,1.8055,1.0811,2.7258,1.3138,0.9996,,20450,8.27
sensitivity,CORR_RANGE,12.0,12,holdout,10,1031,headon,vfield,0829bfe0ae,ok,1,1,0,0,0,0,1.6117,0.0381,2.7258,1.3138,0.9996,44.55,20450,8.29
sensitivity,CORR_RANGE,12.0,12,holdout,10,1033,headon,vfield,0829bfe0ae,ok,1,0,0,1,0,0,0.9529,1.2892,2.7258,1.3138,0.9996,-92.42,20450,8.28
sensitivity,CORR_RANGE,12.0,12,holdout,10,1035,headon,vfield,0829bfe0ae,ok,2,0,0,1,1,0,0.0611,2.5008,2.7258,1.3138,0.9996,12.29,20450,8.28
sensitivity,CORR_RANGE,12.0,12,holdout,10,1037,headon,vfield,0829bfe0ae,ok,1,1,0,0,0,0,1.2998,0.2469,2.7258,1.3138,0.9996,28.4,20450,8.19
sensitivity,CORR_RANGE,12.0,12,holdout,10,1039,headon,vfield,0829bfe0ae,ok,0,0,0,0,0,0,1.4408,4.3031,2.7258,1.3138,0.9996,,20450,8.27
sensitivity,CORR_RANGE,12.0,12,holdout,10,1041,headon,vfield,0829bfe0ae,ok,3,0,1,0,2,0,0.2575,0.6672,2.7258,1.3138,0.9996,9.92,20450,8.21
sensitivity,CORR_RANGE,12.0,12,holdout,10,1043,headon,vfield,0829bfe0ae,ok,1,0,0,1,0,0,0.2992,1.4557,2.7258,1.3138,0.9996,5.33,20450,8.25
sensitivity,CORR_RANGE,12.0,12,holdout,10,1045,headon,vfield,0829bfe0ae,ok,5,0,1,3,1,0,0.418,0.4001,2.7258,1.3138,0.9996,-44.8,20450,8.22
sensitivity,CORR_RANGE,12.0,12,holdout,10,1047,headon,vfield,0829bfe0ae,ok,1,0,1,0,0,0,1.5083,0.4504,2.7258,1.3138,0.9996,11.54,20450,8.33
sensitivity,CORR_RANGE,12.0,12,holdout,10,1049,headon,vfield,0829bfe0ae,ok,4,0,1,1,2,0,0.3606,0.8663,2.7258,1.3138,0.9996,-6.5,20450,8.27
sensitivity,CORR_RANGE,12.0,12,holdout,10,1051,headon,vfield,0829bfe0ae,ok,3,1,1,0,1,0,0.1778,0.155,2.7258,1.3138,0.9996,1.62,20450,8.3
sensitivity,CORR_RANGE,12.0,12,holdout,10,1053,headon,vfield,0829bfe0ae,ok,1,0,0,0,1,0,0.6369,1.4315,2.7258,1.3138,0.9996,33.23,20450,8.15
sensitivity,CORR_RANGE,12.0,12,holdout,10,1055,headon,vfield,0829bfe0ae,ok,0,0,0,0,0,0,1.1275,3.3577,2.7258,1.3138,0.9996,,20450,8.25
sensitivity,CORR_RANGE,12.0,12,holdout,10,1057,headon,vfield,0829bfe0ae,ok,4,0,1,2,1,0,0.0583,0.2371,2.7258,1.3138,0.9996,-84.17,20450,8.27
sensitivity,CORR_RANGE,12.0,12,holdout,10,1059,headon,vfield,0829bfe0ae,ok,2,0,0,1,1,0,0.6168,1.2585,2.7258,1.3138,0.9996,-60.42,20450,8.32
sensitivity,CORR_RANGE,16.0,16,tune,10,2,headon,vfield,c83e5e967b,ok,3,0,1,1,1,0,0.3308,0.3023,2.7258,1.3138,0.9996,10.37,20450,8.16
sensitivity,CORR_RANGE,16.0,16,tune,10,4,headon,vfield,c83e5e967b,ok,2,0,0,0,2,0,0.5155,1.7699,2.7258,1.3138,0.9996,13.15,20450,8.31
sensitivity,CORR_RANGE,16.0,16,tune,10,6,headon,vfield,c83e5e967b,ok,1,0,0,1,0,0,0.8294,1.2463,2.7258,1.3138,0.9996,17.54,20450,8.37
sensitivity,CORR_RANGE,16.0,16,tune,10,8,headon,vfield,c83e5e967b,ok,1,0,0,1,0,0,0.6805,1.3879,2.7258,1.3138,0.9996,43.31,20450,8.27
sensitivity,CORR_RANGE,16.0,16,tune,10,10,headon,vfield,c83e5e967b,ok,3,1,0,2,0,0,0.8969,0.5027,2.7258,1.3138,0.9996,-33.95,20450,8.26
sensitivity,CORR_RANGE,16.0,16,tune,10,12,headon,vfield,c83e5e967b,ok,3,0,1,1,1,0,0.6819,0.8076,2.7258,1.3138,0.9996,-86.88,20450,8.26
sensitivity,CORR_RANGE,16.0,16,tune,10,14,headon,vfield,c83e5e967b,ok,1,0,0,1,0,0,0.1618,3.2163,2.7258,1.3138,0.9996,5.29,20450,8.27
sensitivity,CORR_RANGE,16.0,16,tune,10,16,headon,vfield,c83e5e967b,ok,0,0,0,0,0,0,1.5416,1.0806,2.7258,1.3138,0.9996,,20450,8.31
sensitivity,CORR_RANGE,16.0,16,tune,10,18,headon,vfield,c83e5e967b,ok,2,0,0,2,0,0,0.0611,2.0125,2.7258,1.3138,0.9996,-92.28,20450,8.19
sensitivity,CORR_RANGE,16.0,16,tune,10,20,headon,vfield,c83e5e967b,ok,1,1,0,0,0,0,1.6054,0.5239,2.7258,1.3138,0.9996,-11.17,20450,8.22
sensitivity,CORR_RANGE,16.0,16,tune,10,22,headon,vfield,c83e5e967b,ok,0,0,0,0,0,0,1.6353,1.6656,2.7258,1.3138,0.9996,,20450,8.21
sensitivity,CORR_RANGE,16.0,16,tune,10,24,headon,vfield,c83e5e967b,ok,2,0,0,0,2,0,0.4993,4.5487,2.7258,1.3138,0.9996,6.47,20450,8.21
sensitivity,CORR_RANGE,16.0,16,tune,10,26,headon,vfield,c83e5e967b,ok,4,0,0,1,3,0,0.2822,1.6218,2.7258,1.3138,0.9996,1.97,20450,8.36
sensitivity,CORR_RANGE,16.0,16,tune,10,28,headon,vfield,c83e5e967b,ok,2,0,1,1,0,0,0.5724,0.72,2.7258,1.3138,0.9996,-49.17,20450,8.23
sensitivity,CORR_RANGE,16.0,16,tune,10,30,headon,vfield,c83e5e967b,ok,1,1,0,0,0,0,1.1397,0.5048,2.7258,1.3138,0.9996,15.1,20450,8.26
sensitivity,CORR_RANGE,16.0,16,tune,10,32,headon,vfield,c83e5e967b,ok,1,0,0,0,1,0,0.8928,2.6765,2.7258,1.3138,0.9996,12.45,20450,8.24
sensitivity,CORR_RANGE,16.0,16,tune,10,34,headon,vfield,c83e5e967b,ok,3,0,1,0,2,0,0.4885,0.5397,2.7258,1.3138,0.9996,10.43,20450,8.36
sensitivity,CORR_RANGE,16.0,16,tune,10,36,headon,vfield,c83e5e967b,ok,2,0,0,2,0,0,0.3757,4.102,2.7258,1.3138,0.9996,-88.72,20450,8.29
sensitivity,CORR_RANGE,16.0,16,tune,10,38,headon,vfield,c83e5e967b,ok,1,0,0,0,1,0,0.3747,1.9359,2.7258,1.3138,0.9996,43.49,20450,8.25
sensitivity,CORR_RANGE,16.0,16,tune,10,40,headon,vfield,c83e5e967b,ok,1,0,0,0,1,0,0.515,3.7534,2.7258,1.3138,0.9996,41.82,20450,8.28
sensitivity,CORR_RANGE,16.0,16,tune,10,42,headon,vfield,c83e5e967b,ok,0,0,0,0,0,0,1.2006,3.8839,2.7258,1.3138,0.9996,,20450,8.48
sensitivity,CORR_RANGE,16.0,16,tune,10,44,headon,vfield,c83e5e967b,ok,1,1,0,0,0,0,1.7706,0.5263,2.7258,1.3138,0.9996,-46.7,20450,8.23
sensitivity,CORR_RANGE,16.0,16,tune,10,46,headon,vfield,c83e5e967b,ok,0,0,0,0,0,0,1.0509,1.0342,2.7258,1.3138,0.9996,,20450,8.21
sensitivity,CORR_RANGE,16.0,16,tune,10,48,headon,vfield,c83e5e967b,ok,1,1,0,0,0,0,1.4954,0.9022,2.7258,1.3138,0.9996,4.84,20450,8.2
sensitivity,CORR_RANGE,16.0,16,tune,10,50,headon,vfield,c83e5e967b,ok,2,0,1,1,0,0,0.635,0.2407,2.7258,1.3138,0.9996,-3.33,20450,8.31
sensitivity,CORR_RANGE,16.0,16,tune,10,52,headon,vfield,c83e5e967b,ok,2,0,0,0,2,0,0.0322,4.2954,2.7258,1.3138,0.9996,17.7,20450,8.26
sensitivity,CORR_RANGE,16.0,16,tune,10,54,headon,vfield,c83e5e967b,ok,1,0,0,1,0,0,0.2546,1.3161,2.7258,1.3138,0.9996,24.93,20450,8.25
sensitivity,CORR_RANGE,16.0,16,tune,10,56,headon,vfield,c83e5e967b,ok,1,0,1,0,0,0,1.4493,0.8902,2.7258,1.3138,0.9996,17.3,20450,8.18
sensitivity,CORR_RANGE,16.0,16,tune,10,58,headon,vfield,c83e5e967b,ok,2,0,1,1,0,0,0.5717,0.157,2.7258,1.3138,0.9996,11.58,20450,8.27
sensitivity,CORR_RANGE,16.0,16,tune,10,60,headon,vfield,c83e5e967b,ok,2,1,0,1,0,0,0.0442,0.1359,2.7258,1.3138,0.9996,15.24,20450,8.27
sensitivity,CORR_RANGE,16.0,16,holdout,10,1001,headon,vfield,c83e5e967b,ok,2,0,0,1,1,0,0.5689,3.2674,2.7258,1.3138,0.9996,25.65,20450,8.15
sensitivity,CORR_RANGE,16.0,16,holdout,10,1003,headon,vfield,c83e5e967b,ok,2,0,0,1,1,0,0.1239,1.0486,2.7258,1.3138,0.9996,-22.1,20450,8.26
sensitivity,CORR_RANGE,16.0,16,holdout,10,1005,headon,vfield,c83e5e967b,ok,1,0,1,0,0,0,1.5701,0.3124,2.7258,1.3138,0.9996,4.96,20450,8.29
sensitivity,CORR_RANGE,16.0,16,holdout,10,1007,headon,vfield,c83e5e967b,ok,2,0,1,1,0,0,0.6817,0.9055,2.7258,1.3138,0.9996,15.35,20450,8.22
sensitivity,CORR_RANGE,16.0,16,holdout,10,1009,headon,vfield,c83e5e967b,ok,3,1,1,0,1,0,0.1892,0.6893,2.7258,1.3138,0.9996,-52.26,20450,8.23
sensitivity,CORR_RANGE,16.0,16,holdout,10,1011,headon,vfield,c83e5e967b,ok,2,0,0,2,0,0,0.6637,1.185,2.7258,1.3138,0.9996,25.43,20450,8.47
sensitivity,CORR_RANGE,16.0,16,holdout,10,1013,headon,vfield,c83e5e967b,ok,0,0,0,0,0,0,1.029,2.6394,2.7258,1.3138,0.9996,,20450,8.21
sensitivity,CORR_RANGE,16.0,16,holdout,10,1015,headon,vfield,c83e5e967b,ok,1,0,0,0,1,0,0.5593,1.4787,2.7258,1.3138,0.9996,26.28,20450,8.2
sensitivity,CORR_RANGE,16.0,16,holdout,10,1017,headon,vfield,c83e5e967b,ok,2,0,1,0,1,0,0.5981,0.9477,2.7258,1.3138,0.9996,14.52,20450,8.17
sensitivity,CORR_RANGE,16.0,16,holdout,10,1019,headon,vfield,c83e5e967b,ok,0,0,0,0,0,0,1.3845,2.5773,2.7258,1.3138,0.9996,,20450,8.26
sensitivity,CORR_RANGE,16.0,16,holdout,10,1021,headon,vfield,c83e5e967b,ok,3,0,0,0,3,0,0.2833,1.5376,2.7258,1.3138,0.9996,-1.89,20450,8.35
sensitivity,CORR_RANGE,16.0,16,holdout,10,1023,headon,vfield,c83e5e967b,ok,2,0,1,1,0,0,0.3387,0.7809,2.7258,1.3138,0.9996,5.59,20450,8.19
sensitivity,CORR_RANGE,16.0,16,holdout,10,1025,headon,vfield,c83e5e967b,ok,2,0,0,1,1,0,0.4797,1.36,2.7258,1.3138,0.9996,31.87,20450,8.24
sensitivity,CORR_RANGE,16.0,16,holdout,10,1027,headon,vfield,c83e5e967b,ok,0,0,0,0,0,0,2.3276,2.588,2.7258,1.3138,0.9996,,20450,8.33
sensitivity,CORR_RANGE,16.0,16,holdout,10,1029,headon,vfield,c83e5e967b,ok,1,0,0,0,1,0,0.4811,1.2695,2.7258,1.3138,0.9996,18.63,20450,8.21
sensitivity,CORR_RANGE,16.0,16,holdout,10,1031,headon,vfield,c83e5e967b,ok,2,0,0,0,2,0,0.3321,1.3812,2.7258,1.3138,0.9996,19.17,20450,8.4
sensitivity,CORR_RANGE,16.0,16,holdout,10,1033,headon,vfield,c83e5e967b,ok,5,0,1,2,2,0,0.0436,0.1112,2.7258,1.3138,0.9996,-92.42,20450,8.27
sensitivity,CORR_RANGE,16.0,16,holdout,10,1035,headon,vfield,c83e5e967b,ok,0,0,0,0,0,0,1.6966,1.2099,2.7258,1.3138,0.9996,,20450,8.22
sensitivity,CORR_RANGE,16.0,16,holdout,10,1037,headon,vfield,c83e5e967b,ok,3,0,0,0,3,0,0.0789,1.1351,2.7258,1.3138,0.9996,10.08,20450,8.32
sensitivity,CORR_RANGE,16.0,16,holdout,10,1039,headon,vfield,c83e5e967b,ok,0,0,0,0,0,0,2.1122,1.4468,2.7258,1.3138,0.9996,,20450,8.24
sensitivity,CORR_RANGE,16.0,16,holdout,10,1041,headon,vfield,c83e5e967b,ok,2,0,1,1,0,0,0.9862,0.5445,2.7258,1.3138,0.9996,7.56,20450,8.26
sensitivity,CORR_RANGE,16.0,16,holdout,10,1043,headon,vfield,c83e5e967b,ok,3,0,1,1,1,0,0.5367,0.7537,2.7258,1.3138,0.9996,-61.0,20450,8.21
sensitivity,CORR_RANGE,16.0,16,holdout,10,1045,headon,vfield,c83e5e967b,ok,3,0,1,1,1,0,0.3492,0.6789,2.7258,1.3138,0.9996,-44.84,20450,8.3
sensitivity,CORR_RANGE,16.0,16,holdout,10,1047,headon,vfield,c83e5e967b,ok,2,0,1,0,1,0,0.6173,0.7667,2.7258,1.3138,0.9996,6.39,20450,8.29
sensitivity,CORR_RANGE,16.0,16,holdout,10,1049,headon,vfield,c83e5e967b,ok,2,0,1,1,0,0,0.7534,0.7009,2.7258,1.3138,0.9996,1.8,20450,8.23
sensitivity,CORR_RANGE,16.0,16,holdout,10,1051,headon,vfield,c83e5e967b,ok,1,0,1,0,0,0,1.1407,0.9301,2.7258,1.3138,0.9996,9.08,20450,8.15
sensitivity,CORR_RANGE,16.0,16,holdout,10,1053,headon,vfield,c83e5e967b,ok,2,0,0,0,2,0,0.1327,3.8889,2.7258,1.3138,0.9996,-1.31,20450,8.32
sensitivity,CORR_RANGE,16.0,16,holdout,10,1055,headon,vfield,c83e5e967b,ok,1,0,0,0,1,0,0.4498,2.3261,2.7258,1.3138,0.9996,18.84,20450,8.17
sensitivity,CORR_RANGE,16.0,16,holdout,10,1057,headon,vfield,c83e5e967b,ok,3,0,0,2,1,0,0.0583,1.3883,2.7258,1.3138,0.9996,-84.17,20450,8.22
sensitivity,CORR_RANGE,16.0,16,holdout,10,1059,headon,vfield,c83e5e967b,ok,5,0,2,3,0,0,0.1342,0.4706,2.7258,1.3138,0.9996,-60.42,20450,8.27
sensitivity,CORR_RANGE,20.0,20,tune,10,2,headon,vfield,f814de2062,ok,2,0,0,0,2,0,0.043,1.993,2.7258,1.3138,0.9996,7.85,20450,8.25
sensitivity,CORR_RANGE,20.0,20,tune,10,4,headon,vfield,f814de2062,ok,1,0,1,0,0,0,1.244,0.1715,2.7258,1.3138,0.9996,11.57,20450,8.34
sensitivity,CORR_RANGE,20.0,20,tune,10,6,headon,vfield,f814de2062,ok,3,0,1,1,1,0,0.6723,0.249,2.7258,1.3138,0.9996,-4.23,20450,8.28
sensitivity,CORR_RANGE,20.0,20,tune,10,8,headon,vfield,f814de2062,ok,1,0,1,0,0,0,1.581,0.0702,2.7258,1.3138,0.9996,21.24,20450,8.16
sensitivity,CORR_RANGE,20.0,20,tune,10,10,headon,vfield,f814de2062,ok,4,1,1,0,2,0,0.445,0.3644,2.7258,1.3138,0.9996,-33.96,20450,8.27
sensitivity,CORR_RANGE,20.0,20,tune,10,12,headon,vfield,f814de2062,ok,5,0,1,2,2,0,0.6702,0.8752,2.7258,1.3138,0.9996,-86.88,20450,8.27
sensitivity,CORR_RANGE,20.0,20,tune,10,14,headon,vfield,f814de2062,ok,3,0,1,2,0,0,0.2837,0.3674,2.7258,1.3138,0.9996,5.73,20450,8.26
sensitivity,CORR_RANGE,20.0,20,tune,10,16,headon,vfield,f814de2062,ok,2,0,0,0,2,0,0.5852,1.0141,2.7258,1.3138,0.9996,12.81,20450,8.27
sensitivity,CORR_RANGE,20.0,20,tune,10,18,headon,vfield,f814de2062,ok,1,0,0,1,0,0,0.0611,2.0137,2.7258,1.3138,0.9996,-92.28,20450,8.28
sensitivity,CORR_RANGE,20.0,20,tune,10,20,headon,vfield,f814de2062,ok,0,0,0,0,0,0,1.6054,3.4267,2.7258,1.3138,0.9996,,20450,8.3
sensitivity,CORR_RANGE,20.0,20,tune,10,22,headon,vfield,f814de2062,ok,0,0,0,0,0,0,1.7665,1.9069,2.7258,1.3138,0.9996,,20450,8.23
sensitivity,CORR_RANGE,20.0,20,tune,10,24,headon,vfield,f814de2062,ok,2,0,0,1,1,0,0.1321,3.1417,2.7258,1.3138,0.9996,33.19,20450,8.24
sensitivity,CORR_RANGE,20.0,20,tune,10,26,headon,vfield,f814de2062,ok,2,1,0,0,1,0,0.9215,0.9543,2.7258,1.3138,0.9996,33.45,20450,8.21
sensitivity,CORR_RANGE,20.0,20,tune,10,28,headon,vfield,f814de2062,ok,1,0,0,0,1,0,0.1647,1.2937,2.7258,1.3138,0.9996,46.49,20450,8.37
sensitivity,CORR_RANGE,20.0,20,tune,10,30,headon,vfield,f814de2062,ok,0,0,0,0,0,0,1.0542,3.3533,2.7258,1.3138,0.9996,,20450,8.24
sensitivity,CORR_RANGE,20.0,20,tune,10,32,headon,vfield,f814de2062,ok,2,0,1,0,1,0,0.0365,0.3202,2.7258,1.3138,0.9996,5.86,20450,8.38
sensitivity,CORR_RANGE,20.0,20,tune,10,34,headon,vfield,f814de2062,ok,2,0,1,0,1,0,0.2269,0.5647,2.7258,1.3138,0.9996,10.94,20450,8.33
sensitivity,CORR_RANGE,20.0,20,tune,10,36,headon,vfield,f814de2062,ok,1,0,0,1,0,0,0.3757,1.0094,2.7258,1.3138,0.9996,-88.72,20450,8.24
sensitivity,CORR_RANGE,20.0,20,tune,10,38,headon,vfield,f814de2062,ok,1,0,0,1,0,0,0.2964,1.9359,2.7258,1.3138,0.9996,26.53,20450,8.28
sensitivity,CORR_RANGE,20.0,20,tune,10,40,headon,vfield,f814de2062,ok,1,0,0,1,0,0,0.9808,1.2059,2.7258,1.3138,0.9996,22.62,20450,8.35
sensitivity,CORR_RANGE,20.0,20,tune,10,42,headon,vfield,f814de2062,ok,0,0,0,0,0,0,1.0633,2.5518,2.7258,1.3138,0.9996,,20450,8.08
sensitivity,CORR_RANGE,20.0,20,tune,10,44,headon,vfield,f814de2062,ok,2,1,0,0,1,0,0.5367,0.5263,2.7258,1.3138,0.9996,-46.7,20450,8.31
