mode,param,value,label,split,nFan,seed,geometry,guidance,configHash,status,totalCollisions,fanOwnCap,fanForeignCap,fanFanSame,fanFanCross,leaderLeader,minFanFanGap,minFanCapGap,minLeaderGap,redRMS,goldRMS,firstCollisionRelCPA,steps,runtimeSec
grid,,,PR8_x1,holdout,3,1001,headon,vfield,d2f987c9b6,ok,0,0,0,0,0,0,4.8728,1.5694,2.7258,2.0438,1.555,,8450,3.62
grid,,,PR8_x1,holdout,3,1003,headon,vfield,d2f987c9b6,ok,0,0,0,0,0,0,4.0775,3.4577,2.7258,2.0438,1.555,,8450,3.52
grid,,,PR8_x1,holdout,3,1005,headon,vfield,d2f987c9b6,ok,0,0,0,0,0,0,6.6095,3.5199,2.7258,2.0438,1.555,,8450,3.53
grid,,,PR8_x1,holdout,3,1007,headon,vfield,d2f987c9b6,ok,0,0,0,0,0,0,5.9272,4.4762,2.7258,2.0438,1.555,,8450,3.59
grid,,,PR8_x1,holdout,3,1009,headon,vfield,d2f987c9b6,ok,0,0,0,0,0,0,7.3781,2.6829,2.7258,2.0438,1.555,,8450,3.53
grid,,,PR8_x1,holdout,3,1011,headon,vfield,d2f987c9b6,ok,0,0,0,0,0,0,9.1508,6.6315,2.7258,2.0438,1.555,,8450,3.48
grid,,,PR8_x1,holdout,3,1013,headon,vfield,d2f987c9b6,ok,0,0,0,0,0,0,11.0604,8.7712,2.7258,2.0438,1.555,,8450,3.58
grid,,,PR8_x1,holdout,3,1015,headon,vfield,d2f987c9b6,ok,1,0,0,0,1,0,0.9498,10.2818,2.7258,2.0438,1.555,23.92,8450,3.5
grid,,,PR8_x1,holdout,3,1017,headon,vfield,d2f987c9b6,ok,0,0,0,0,0,0,7.977,8.5603,2.7258,2.0438,1.555,,8450,3.48
grid,,,PR8_x1,holdout,3,1019,headon,vfield,d2f987c9b6,ok,0,0,0,0,0,0,2.2879,3.1735,2.7258,2.0438,1.555,,8450,3.52
grid,,,PR8_x1,holdout,3,1021,headon,vfield,d2f987c9b6,ok,0,0,0,0,0,0,5.2474,7.1235,2.7258,2.0438,1.555,,8450,3.5
grid,,,PR8_x1,holdout,3,1023,headon,vfield,d2f987c9b6,ok,1,0,1,0,0,0,3.5966,0.3679,2.7258,2.0438,1.555,19.42,8450,3.49
grid,,,PR8_x1,holdout,3,1025,headon,vfield,d2f987c9b6,ok,0,0,0,0,0,0,2.8003,6.6016,2.7258,2.0438,1.555,,8450,3.5
grid,,,PR8_x1,holdout,3,1027,headon,vfield,d2f987c9b6,ok,0,0,0,0,0,0,8.1747,2.3114,2.7258,2.0438,1.555,,8450,3.48
grid,,,PR8_x1,holdout,3,1029,headon,vfield,d2f987c9b6,ok,1,0,1,0,0,0,8.1293,0.1308,2.7258,2.0438,1.555,16.78,8450,3.49
grid,,,PR8_x1,holdout,3,1031,headon,vfield,d2f987c9b6,ok,0,0,0,0,0,0,4.4236,8.032,2.7258,2.0438,1.555,,8450,3.52
grid,,,PR8_x1,holdout,3,1033,headon,vfield,d2f987c9b6,ok,0,0,0,0,0,0,2.919,2.1963,2.7258,2.0438,1.555,,8450,3.49
grid,,,PR8_x1,holdout,3,1035,headon,vfield,d2f987c9b6,ok,2,0,2,0,0,0,3.3578,0.1057,2.7258,2.0438,1.555,6.91,8450,3.48
grid,,,PR8_x1,holdout,3,1037,headon,vfield,d2f987c9b6,ok,0,0,0,0,0,0,4.9819,2.8421,2.7258,2.0438,1.555,,8450,3.48
grid,,,PR8_x1,holdout,3,1039,headon,vfield,d2f987c9b6,ok,0,0,0,0,0,0,5.3704,5.4522,2.7258,2.0438,1.555,,8450,3.49
grid,,,PR8_x1,holdout,3,1041,headon,vfield,d2f987c9b6,ok,0,0,0,0,0,0,5.8519,3.5566,2.7258,2.0438,1.555,,8450,3.52
grid,,,PR8_x1,holdout,3,1043,headon,vfield,d2f987c9b6,ok,0,0,0,0,0,0,8.9716,5.5321,2.7258,2.0438,1.555,,8450,3.66
grid,,,PR8_x1,holdout,3,1045,headon,vfield,d2f987c9b6,ok,0,0,0,0,0,0,9.0268,3.9512,2.7258,2.0438,1.555,,8450,3.75
grid,,,PR8_x1,holdout,3,1047,headon,vfield,d2f987c9b6,ok,0,0,0,0,0,0,6.7563,7.6066,2.7258,2.0438,1.555,,8450,3.6
grid,,,PR8_x1,holdout,3,1049,headon,vfield,d2f987c9b6,ok,0,0,0,0,0,0,7.5549,4.0359,2.7258,2.0438,1.555,,8450,3.53
grid,,,PR8_x1,holdout,3,1051,headon,vfield,d2f987c9b6,ok,0,0,0,0,0,0,6.8604,5.1295,2.7258,2.0438,1.555,,8450,3.62
grid,,,PR8_x1,holdout,3,1053,headon,vfield,d2f987c9b6,ok,0,0,0,0,0,0,8.4473,8.6263,2.7258,2.0438,1.555,,8450,3.62
grid,,,PR8_x1,holdout,3,1055,headon,vfield,d2f987c9b6,ok,0,0,0,0,0,0,9.6579,3.2088,2.7258,2.0438,1.555,,8450,3.6
grid,,,PR8_x1,holdout,3,1057,headon,vfield,d2f987c9b6,ok,1,0,1,0,0,0,8.1913,0.1585,2.7258,2.0438,1.555,7.43,8450,3.75
grid,,,PR8_x1,holdout,3,1059,headon,vfield,d2f987c9b6,ok,0,0,0,0,0,0,4.5054,7.857,2.7258,2.0438,1.555,,8450,3.68
grid,,,PR8_x1.25,holdout,3,1001,headon,vfield,47e9ffd77b,ok,0,0,0,0,0,0,3.4733,10.6654,2.7258,2.0438,1.555,,8450,3.55
grid,,,PR8_x1.25,holdout,3,1003,headon,vfield,47e9ffd77b,ok,0,0,0,0,0,0,4.4995,5.2005,2.7258,2.0438,1.555,,8450,3.57
grid,,,PR8_x1.25,holdout,3,1005,headon,vfield,47e9ffd77b,ok,0,0,0,0,0,0,3.2424,8.4312,2.7258,2.0438,1.555,,8450,3.53
grid,,,PR8_x1.25,holdout,3,1007,headon,vfield,47e9ffd77b,ok,0,0,0,0,0,0,6.1254,3.5375,2.7258,2.0438,1.555,,8450,3.62
grid,,,PR8_x1.25,holdout,3,1009,headon,vfield,47e9ffd77b,ok,0,0,0,0,0,0,6.1302,2.8196,2.7258,2.0438,1.555,,8450,3.69
grid,,,PR8_x1.25,holdout,3,1011,headon,vfield,47e9ffd77b,ok,0,0,0,0,0,0,6.9358,1.7637,2.7258,2.0438,1.555,,8450,3.68
grid,,,PR8_x1.25,holdout,3,1013,headon,vfield,47e9ffd77b,ok,0,0,0,0,0,0,3.7291,4.1397,2.7258,2.0438,1.555,,8450,3.65
grid,,,PR8_x1.25,holdout,3,1015,headon,vfield,47e9ffd77b,ok,0,0,0,0,0,0,8.2218,4.066,2.7258,2.0438,1.555,,8450,3.72
grid,,,PR8_x1.25,holdout,3,1017,headon,vfield,47e9ffd77b,ok,1,0,0,1,0,0,0.096,2.3865,2.7258,2.0438,1.555,40.12,8450,3.5
grid,,,PR8_x1.25,holdout,3,1019,headon,vfield,47e9ffd77b,ok,0,0,0,0,0,0,8.8021,2.6042,2.7258,2.0438,1.555,,8450,3.49
grid,,,PR8_x1.25,holdout,3,1021,headon,vfield,47e9ffd77b,ok,0,0,0,0,0,0,6.3004,1.9165,2.7258,2.0438,1.555,,8450,3.49
grid,,,PR8_x1.25,holdout,3,1023,headon,vfield,47e9ffd77b,ok,0,0,0,0,0,0,1.4244,6.8624,2.7258,2.0438,1.555,,8450,3.49
grid,,,PR8_x1.25,holdout,3,1025,headon,vfield,47e9ffd77b,ok,0,0,0,0,0,0,3.0315,1.7547,2.7258,2.0438,1.555,,8450,3.49
grid,,,PR8_x1.25,holdout,3,1027,headon,vfield,47e9ffd77b,ok,0,0,0,0,0,0,8.4639,2.1485,2.7258,2.0438,1.555,,8450,3.47
grid,,,PR8_x1.25,holdout,3,1029,headon,vfield,47e9ffd77b,ok,0,0,0,0,0,0,7.4825,7.1225,2.7258,2.0438,1.555,,8450,3.46
grid,,,PR8_x1.25,holdout,3,1031,headon,vfield,47e9ffd77b,ok,0,0,0,0,0,0,2.5461,6.2507,2.7258,2.0438,1.555,,8450,3.47
grid,,,PR8_x1.25,holdout,3,1033,headon,vfield,47e9ffd77b,ok,0,0,0,0,0,0,2.7384,4.5388,2.7258,2.0438,1.555,,8450,3.47
grid,,,PR8_x1.25,holdout,3,1035,headon,vfield,47e9ffd77b,ok,1,0,0,1,0,0,0.5159,1.5754,2.7258,2.0438,1.555,25.77,8450,3.47
grid,,,PR8_x1.25,holdout,3,1037,headon,vfield,47e9ffd77b,ok,0,0,0,0,0,0,6.6236,5.0379,2.7258,2.0438,1.555,,8450,3.5
grid,,,PR8_x1.25,holdout,3,1039,headon,vfield,47e9ffd77b,ok,0,0,0,0,0,0,5.4073,1.1228,2.7258,2.0438,1.555,,8450,3.5
grid,,,PR8_x1.25,holdout,3,1041,headon,vfield,47e9ffd77b,ok,0,0,0,0,0,0,8.1645,4.4858,2.7258,2.0438,1.555,,8450,3.49
grid,,,PR8_x1.25,holdout,3,1043,headon,vfield,47e9ffd77b,ok,0,0,0,0,0,0,1.5411,3.1936,2.7258,2.0438,1.555,,8450,3.47
grid,,,PR8_x1.25,holdout,3,1045,headon,vfield,47e9ffd77b,ok,0,0,0,0,0,0,6.4859,2.611,2.7258,2.0438,1.555,,8450,3.47
grid,,,PR8_x1.25,holdout,3,1047,headon,vfield,47e9ffd77b,ok,1,0,1,0,0,0,1.4187,0.8886,2.7258,2.0438,1.555,17.92,8450,3.47
grid,,,PR8_x1.25,holdout,3,1049,headon,vfield,47e9ffd77b,ok,0,0,0,0,0,0,6.2988,9.1488,2.7258,2.0438,1.555,,8450,3.47
grid,,,PR8_x1.25,holdout,3,1051,headon,vfield,47e9ffd77b,ok,0,0,0,0,0,0,1.0494,4.9271,2.7258,2.0438,1.555,,8450,3.48
grid,,,PR8_x1.25,holdout,3,1053,headon,vfield,47e9ffd77b,ok,0,0,0,0,0,0,8.8304,9.4534,2.7258,2.0438,1.555,,8450,3.47
grid,,,PR8_x1.25,holdout,3,1055,headon,vfield,47e9ffd77b,ok,0,0,0,0,0,0,3.2372,4.7081,2.7258,2.0438,1.555,,8450,3.48
grid,,,PR8_x1.25,holdout,3,1057,headon,vfield,47e9ffd77b,ok,1,0,1,0,0,0,1.6526,0.2902,2.7258,2.0438,1.555,6.87,8450,3.47
grid,,,PR8_x1.25,holdout,3,1059,headon,vfield,47e9ffd77b,ok,0,0,0,0,0,0,10.2104,3.9039,2.7258,2.0438,1.555,,8450,3.5
grid,,,PR8_x1.5,holdout,3,1001,headon,vfield,97f9bc16d5,ok,0,0,0,0,0,0,11.3778,5.5685,2.7258,2.0438,1.555,,8450,3.48
grid,,,PR8_x1.5,holdout,3,1003,headon,vfield,97f9bc16d5,ok,2,0,2,0,0,0,4.9987,0.2421,2.7258,2.0438,1.555,7.47,8450,3.47
grid,,,PR8_x1.5,holdout,3,1005,headon,vfield,97f9bc16d5,ok,0,0,0,0,0,0,7.4636,7.0519,2.7258,2.0438,1.555,,8450,3.48
grid,,,PR8_x1.5,holdout,3,1007,headon,vfield,97f9bc16d5,ok,0,0,0,0,0,0,3.845,4.6657,2.7258,2.0438,1.555,,8450,3.48
grid,,,PR8_x1.5,holdout,3,1009,headon,vfield,97f9bc16d5,ok,0,0,0,0,0,0,5.8438,5.1523,2.7258,2.0438,1.555,,8450,3.46
grid,,,PR8_x1.5,holdout,3,1011,headon,vfield,97f9bc16d5,ok,0,0,0,0,0,0,3.9759,7.7165,2.7258,2.0438,1.555,,8450,3.47
grid,,,PR8_x1.5,holdout,3,1013,headon,vfield,97f9bc16d5,ok,0,0,0,0,0,0,5.3543,4.4881,2.7258,2.0438,1.555,,8450,3.48
grid,,,PR8_x1.5,holdout,3,1015,headon,vfield,97f9bc16d5,ok,0,0,0,0,0,0,9.39,6.7769,2.7258,2.0438,1.555,,8450,3.48
grid,,,PR8_x1.5,holdout,3,1017,headon,vfield,97f9bc16d5,ok,0,0,0,0,0,0,7.7234,5.6154,2.7258,2.0438,1.555,,8450,3.51
grid,,,PR8_x1.5,holdout,3,1019,headon,vfield,97f9bc16d5,ok,0,0,0,0,0,0,8.2411,7.9604,2.7258,2.0438,1.555,,8450,3.53
grid,,,PR8_x1.5,holdout,3,1021,headon,vfield,97f9bc16d5,ok,0,0,0,0,0,0,4.9978,5.173,2.7258,2.0438,1.555,,8450,3.47
grid,,,PR8_x1.5,holdout,3,1023,headon,vfield,97f9bc16d5,ok,1,0,0,1,0,0,0.9109,5.4956,2.7258,2.0438,1.555,36.05,8450,3.47
grid,,,PR8_x1.5,holdout,3,1025,headon,vfield,97f9bc16d5,ok,0,0,0,0,0,0,7.229,8.5857,2.7258,2.0438,1.555,,8450,3.47
grid,,,PR8_x1.5,holdout,3,1027,headon,vfield,97f9bc16d5,ok,0,0,0,0,0,0,1.5433,6.9111,2.7258,2.0438,1.555,,8450,3.48
grid,,,PR8_x1.5,holdout,3,1029,headon,vfield,97f9bc16d5,ok,0,0,0,0,0,0,5.7766,3.6128,2.7258,2.0438,1.555,,8450,3.46
grid,,,PR8_x1.5,holdout,3,1031,headon,vfield,97f9bc16d5,ok,0,0,0,0,0,0,11.6349,4.4568,2.7258,2.0438,1.555,,8450,3.47
grid,,,PR8_x1.5,holdout,3,1033,headon,vfield,97f9bc16d5,ok,0,0,0,0,0,0,5.8295,3.2871,2.7258,2.0438,1.555,,8450,3.45
grid,,,PR8_x1.5,holdout,3,1035,headon,vfield,97f9bc16d5,ok,0,0,0,0,0,0,5.2537,1.3928,2.7258,2.0438,1.555,,8450,3.47
grid,,,PR8_x1.5,holdout,3,1037,headon,vfield,97f9bc16d5,ok,0,0,0,0,0,0,11.9527,2.6171,2.7258,2.0438,1.555,,8450,3.5
grid,,,PR8_x1.5,holdout,3,1039,headon,vfield,97f9bc16d5,ok,0,0,0,0,0,0,5.6617,2.1127,2.7258,2.0438,1.555,,8450,3.47
grid,,,PR8_x1.5,holdout,3,1041,headon,vfield,97f9bc16d5,ok,0,0,0,0,0,0,3.8987,2.9287,2.7258,2.0438,1.555,,8450,3.48
grid,,,PR8_x1.5,holdout,3,1043,headon,vfield,97f9bc16d5,ok,1,0,1,0,0,0,3.9837,0.9999,2.7258,2.0438,1.555,-1.4,8450,3.48
grid,,,PR8_x1.5,holdout,3,1045,headon,vfield,97f9bc16d5,ok,0,0,0,0,0,0,7.8035,4.1992,2.7258,2.0438,1.555,,8450,3.59
grid,,,PR8_x1.5,holdout,3,1047,headon,vfield,97f9bc16d5,ok,0,0,0,0,0,0,4.5415,3.6371,2.7258,2.0438,1.555,,8450,3.59
grid,,,PR8_x1.5,holdout,3,1049,headon,vfield,97f9bc16d5,ok,0,0,0,0,0,0,1.9996,1.8678,2.7258,2.0438,1.555,,8450,3.61
grid,,,PR8_x1.5,holdout,3,1051,headon,vfield,97f9bc16d5,ok,0,0,0,0,0,0,7.1592,6.1332,2.7258,2.0438,1.555,,8450,3.59
grid,,,PR8_x1.5,holdout,3,1053,headon,vfield,97f9bc16d5,ok,0,0,0,0,0,0,5.9858,8.1907,2.7258,2.0438,1.555,,8450,3.59
grid,,,PR8_x1.5,holdout,3,1055,headon,vfield,97f9bc16d5,ok,0,0,0,0,0,0,6.7615,8.8061,2.7258,2.0438,1.555,,8450,3.52
grid,,,PR8_x1.5,holdout,3,1057,headon,vfield,97f9bc16d5,ok,0,0,0,0,0,0,1.1001,2.1618,2.7258,2.0438,1.555,,8450,3.51
grid,,,PR8_x1.5,holdout,3,1059,headon,vfield,97f9bc16d5,ok,0,0,0,0,0,0,2.8755,6.7555,2.7258,2.0438,1.555,,8450,3.53
grid,,,PR8_x2,holdout,3,1001,headon,vfield,91de01d9f3,ok,1,0,1,0,0,0,7.0313,0.5486,2.7258,2.0438,1.555,6.87,8450,3.56
grid,,,PR8_x2,holdout,3,1003,headon,vfield,91de01d9f3,ok,0,0,0,0,0,0,4.5906,1.295,2.7258,2.0438,1.555,,8450,3.53
grid,,,PR8_x2,holdout,3,1005,headon,vfield,91de01d9f3,ok,0,0,0,0,0,0,3.4731,11.5207,2.7258,2.0438,1.555,,8450,3.61
grid,,,PR8_x2,holdout,3,1007,headon,vfield,91de01d9f3,ok,0,0,0,0,0,0,3.1577,6.9075,2.7258,2.0438,1.555,,8450,3.56
grid,,,PR8_x2,holdout,3,1009,headon,vfield,91de01d9f3,ok,1,0,1,0,0,0,10.3457,0.4186,2.7258,2.0438,1.555,5.92,8450,3.56
grid,,,PR8_x2,holdout,3,1011,headon,vfield,91de01d9f3,ok,0,0,0,0,0,0,3.9028,7.697,2.7258,2.0438,1.555,,8450,3.47
grid,,,PR8_x2,holdout,3,1013,headon,vfield,91de01d9f3,ok,0,0,0,0,0,0,3.4808,5.6935,2.7258,2.0438,1.555,,8450,3.57
grid,,,PR8_x2,holdout,3,1015,headon,vfield,91de01d9f3,ok,0,0,0,0,0,0,8.7761,7.5668,2.7258,2.0438,1.555,,8450,3.52
grid,,,PR8_x2,holdout,3,1017,headon,vfield,91de01d9f3,ok,0,0,0,0,0,0,1.1551,7.7685,2.7258,2.0438,1.555,,8450,3.56
grid,,,PR8_x2,holdout,3,1019,headon,vfield,91de01d9f3,ok,0,0,0,0,0,0,7.5325,5.8728,2.7258,2.0438,1.555,,8450,3.52
grid,,,PR8_x2,holdout,3,1021,headon,vfield,91de01d9f3,ok,0,0,0,0,0,0,6.2972,1.4445,2.7258,2.0438,1.555,,8450,3.56
grid,,,PR8_x2,holdout,3,1023,headon,vfield,91de01d9f3,ok,0,0,0,0,0,0,6.1159,7.3082,2.7258,2.0438,1.555,,8450,3.57
grid,,,PR8_x2,holdout,3,1025,headon,vfield,91de01d9f3,ok,0,0,0,0,0,0,3.4201,4.1351,2.7258,2.0438,1.555,,8450,3.56
grid,,,PR8_x2,holdout,3,1027,headon,vfield,91de01d9f3,ok,0,0,0,0,0,0,4.3838,6.9121,2.7258,2.0438,1.555,,8450,3.5
grid,,,PR8_x2,holdout,3,1029,headon,vfield,91de01d9f3,ok,0,0,0,0,0,0,6.3242,1.7126,2.7258,2.0438,1.555,,8450,3.61
grid,,,PR8_x2,holdout,3,1031,headon,vfield,91de01d9f3,ok,1,0,0,0,1,0,0.3678,3.4431,2.7258,2.0438,1.555,29.69,8450,3.55
grid,,,PR8_x2,holdout,3,1033,headon,vfield,91de01d9f3,ok,0,0,0,0,0,0,4.9535,7.6979,2.7258,2.0438,1.555,,8450,3.68
grid,,,PR8_x2,holdout,3,1035,headon,vfield,91de01d9f3,ok,0,0,0,0,0,0,9.7599,4.4232,2.7258,2.0438,1.555,,8450,3.49
grid,,,PR8_x2,holdout,3,1037,headon,vfield,91de01d9f3,ok,0,0,0,0,0,0,11.6335,1.0512,2.7258,2.0438,1.555,,8450,3.56
grid,,,PR8_x2,holdout,3,1039,headon,vfield,91de01d9f3,ok,0,0,0,0,0,0,1.7978,6.9595,2.7258,2.0438,1.555,,8450,3.6
grid,,,PR8_x2,holdout,3,1041,headon,vfield,91de01d9f3,ok,0,0,0,0,0,0,6.8634,2.3609,2.7258,2.0438,1.555,,8450,3.51
grid,,,PR8_x2,holdout,3,1043,headon,vfield,91de01d9f3,ok,0,0,0,0,0,0,3.0877,8.5932,2.7258,2.0438,1.555,,8450,3.56
grid,,,PR8_x2,holdout,3,1045,headon,vfield,91de01d9f3,ok,0,0,0,0,0,0,6.6255,7.534,2.7258,2.0438,1.555,,8450,3.52
grid,,,PR8_x2,holdout,3,1047,headon,vfield,91de01d9f3,ok,0,0,0,0,0,0,7.1284,1.055,2.7258,2.0438,1.555,,8450,3.58
grid,,,PR8_x2,holdout,3,1049,headon,vfield,91de01d9f3,ok,0,0,0,0,0,0,6.8638,4.2419,2.7258,2.0438,1.555,,8450,3.58
grid,,,PR8_x2,holdout,3,1051,headon,vfield,91de01d9f3,ok,1,0,0,0,1,0,0.1648,2.6677,2.7258,2.0438,1.555,41.74,8450,3.55
grid,,,PR8_x2,holdout,3,1053,headon,vfield,91de01d9f3,ok,0,0,0,0,0,0,9.6698,6.6429,2.7258,2.0438,1.555,,8450,3.55
grid,,,PR8_x2,holdout,3,1055,headon,vfield,91de01d9f3,ok,0,0,0,0,0,0,9.1516,10.29,2.7258,2.0438,1.555,,8450,3.55
grid,,,PR8_x2,holdout,3,1057,headon,vfield,91de01d9f3,ok,0,0,0,0,0,0,9.0925,4.0277,2.7258,2.0438,1.555,,8450,3.53
grid,,,PR8_x2,holdout,3,1059,headon,vfield,91de01d9f3,ok,1,0,1,0,0,0,6.772,0.6949,2.7258,2.0438,1.555,6.76,8450,3.61
grid,,,PR10_x1,holdout,3,1001,headon,vfield,ba706b4c0e,ok,0,0,0,0,0,0,5.2314,10.1546,2.7258,2.0438,1.555,,8450,3.51
grid,,,PR10_x1,holdout,3,1003,headon,vfield,ba706b4c0e,ok,0,0,0,0,0,0,10.2219,2.7049,2.7258,2.0438,1.555,,8450,3.56
grid,,,PR10_x1,holdout,3,1005,headon,vfield,ba706b4c0e,ok,0,0,0,0,0,0,7.2006,9.2001,2.7258,2.0438,1.555,,8450,3.49
grid,,,PR10_x1,holdout,3,1007,headon,vfield,ba706b4c0e,ok,0,0,0,0,0,0,5.5096,3.9587,2.7258,2.0438,1.555,,8450,3.48
grid,,,PR10_x1,holdout,3,1009,headon,vfield,ba706b4c0e,ok,0,0,0,0,0,0,4.8976,6.8893,2.7258,2.0438,1.555,,8450,3.56
grid,,,PR10_x1,holdout,3,1011,headon,vfield,ba706b4c0e,ok,0,0,0,0,0,0,7.6499,4.28,2.7258,2.0438,1.555,,8450,3.49
grid,,,PR10_x1,holdout,3,1013,headon,vfield,ba706b4c0e,ok,1,0,1,0,0,0,7.6789,0.021,2.7258,2.0438,1.555,17.04,8450,3.57
grid,,,PR10_x1,holdout,3,1015,headon,vfield,ba706b4c0e,ok,0,0,0,0,0,0,7.3161,3.4921,2.7258,2.0438,1.555,,8450,3.5
grid,,,PR10_x1,holdout,3,1017,headon,vfield,ba706b4c0e,ok,0,0,0,0,0,0,6.2099,4.6448,2.7258,2.0438,1.555,,8450,3.52
grid,,,PR10_x1,holdout,3,1019,headon,vfield,ba706b4c0e,ok,0,0,0,0,0,0,1.8677,3.735,2.7258,2.0438,1.555,,8450,3.49
grid,,,PR10_x1,holdout,3,1021,headon,vfield,ba706b4c0e,ok,0,0,0,0,0,0,6.2223,2.7986,2.7258,2.0438,1.555,,8450,3.51
grid,,,PR10_x1,holdout,3,1023,headon,vfield,ba706b4c0e,ok,0,0,0,0,0,0,10.3854,4.205,2.7258,2.0438,1.555,,8450,3.57
grid,,,PR10_x1,holdout,3,1025,headon,vfield,ba706b4c0e,ok,0,0,0,0,0,0,4.4235,1.5018,2.7258,2.0438,1.555,,8450,3.5
grid,,,PR10_x1,holdout,3,1027,headon,vfield,ba706b4c0e,ok,0,0,0,0,0,0,2.6982,10.023,2.7258,2.0438,1.555,,8450,3.53
grid,,,PR10_x1,holdout,3,1029,headon,vfield,ba706b4c0e,ok,0,0,0,0,0,0,4.2028,2.7661,2.7258,2.0438,1.555,,8450,3.6
grid,,,PR10_x1,holdout,3,1031,headon,vfield,ba706b4c0e,ok,0,0,0,0,0,0,9.8957,6.3471,2.7258,2.0438,1.555,,8450,3.58
grid,,,PR10_x1,holdout,3,1033,headon,vfield,ba706b4c0e,ok,0,0,0,0,0,0,5.1788,2.3447,2.7258,2.0438,1.555,,8450,3.54
grid,,,PR10_x1,holdout,3,1035,headon,vfield,ba706b4c0e,ok,0,0,0,0,0,0,1.7494,5.4691,2.7258,2.0438,1.555,,8450,3.6
grid,,,PR10_x1,holdout,3,1037,headon,vfield,ba706b4c0e,ok,0,0,0,0,0,0,5.7551,7.3209,2.7258,2.0438,1.555,,8450,3.47
grid,,,PR10_x1,holdout,3,1039,headon,vfield,ba706b4c0e,ok,0,0,0,0,0,0,5.6497,1.9874,2.7258,2.0438,1.555,,8450,3.55
grid,,,PR10_x1,holdout,3,1041,headon,vfield,ba706b4c0e,ok,0,0,0,0,0,0,5.8107,5.9995,2.7258,2.0438,1.555,,8450,3.46
grid,,,PR10_x1,holdout,3,1043,headon,vfield,ba706b4c0e,ok,1,0,0,1,0,0,0.2333,2.32,2.7258,2.0438,1.555,2.84,8450,3.58
grid,,,PR10_x1,holdout,3,1045,headon,vfield,ba706b4c0e,ok,0,0,0,0,0,0,8.8099,3.4436,2.7258,2.0438,1.555,,8450,3.54
grid,,,PR10_x1,holdout,3,1047,headon,vfield,ba706b4c0e,ok,0,0,0,0,0,0,6.1658,1.5131,2.7258,2.0438,1.555,,8450,3.52
grid,,,PR10_x1,holdout,3,1049,headon,vfield,ba706b4c0e,ok,0,0,0,0,0,0,11.0397,7.7841,2.7258,2.0438,1.555,,8450,3.56
grid,,,PR10_x1,holdout,3,1051,headon,vfield,ba706b4c0e,ok,1,0,0,1,0,0,0.5791,5.8079,2.7258,2.0438,1.555,40.8,8450,3.59
grid,,,PR10_x1,holdout,3,1053,headon,vfield,ba706b4c0e,ok,0,0,0,0,0,0,3.5018,3.5653,2.7258,2.0438,1.555,,8450,3.52
grid,,,PR10_x1,holdout,3,1055,headon,vfield,ba706b4c0e,ok,0,0,0,0,0,0,4.4225,4.0636,2.7258,2.0438,1.555,,8450,3.52
grid,,,PR10_x1,holdout,3,1057,headon,vfield,ba706b4c0e,ok,0,0,0,0,0,0,4.4842,7.2923,2.7258,2.0438,1.555,,8450,3.53
grid,,,PR10_x1,holdout,3,1059,headon,vfield,ba706b4c0e,ok,0,0,0,0,0,0,3.7195,6.9709,2.7258,2.0438,1.555,,8450,3.57
grid,,,PR10_x1.25,holdout,3,1001,headon,vfield,153c8fc164,ok,0,0,0,0,0,0,9.784,10.7333,2.7258,2.0438,1.555,,8450,3.53
grid,,,PR10_x1.25,holdout,3,1003,headon,vfield,153c8fc164,ok,0,0,0,0,0,0,6.6452,4.1912,2.7258,2.0438,1.555,,8450,3.56
grid,,,PR10_x1.25,holdout,3,1005,headon,vfield,153c8fc164,ok,0,0,0,0,0,0,8.3946,6.5985,2.7258,2.0438,1.555,,8450,3.63
grid,,,PR10_x1.25,holdout,3,1007,headon,vfield,153c8fc164,ok,0,0,0,0,0,0,1.1577,2.1968,2.7258,2.0438,1.555,,8450,3.54
grid,,,PR10_x1.25,holdout,3,1009,headon,vfield,153c8fc164,ok,0,0,0,0,0,0,2.4484,4.7745,2.7258,2.0438,1.555,,8450,3.62
grid,,,PR10_x1.25,holdout,3,1011,headon,vfield,153c8fc164,ok,0,0,0,0,0,0,9.628,6.5878,2.7258,2.0438,1.555,,8450,3.54
grid,,,PR10_x1.25,holdout,3,1013,headon,vfield,153c8fc164,ok,0,0,0,0,0,0,7.6848,4.7641,2.7258,2.0438,1.555,,8450,3.55
grid,,,PR10_x1.25,holdout,3,1015,headon,vfield,153c8fc164,ok,0,0,0,0,0,0,8.8957,4.8297,2.7258,2.0438,1.555,,8450,3.51
grid,,,PR10_x1.25,holdout,3,1017,headon,vfield,153c8fc164,ok,0,0,0,0,0,0,5.8726,5.9156,2.7258,2.0438,1.555,,8450,3.55
grid,,,PR10_x1.25,holdout,3,1019,headon,vfield,153c8fc164,ok,0,0,0,0,0,0,9.7615,6.0378,2.7258,2.0438,1.555,,8450,3.57
grid,,,PR10_x1.25,holdout,3,1021,headon,vfield,153c8fc164,ok,0,0,0,0,0,0,4.3027,6.9017,2.7258,2.0438,1.555,,8450,3.58
grid,,,PR10_x1.25,holdout,3,1023,headon,vfield,153c8fc164,ok,0,0,0,0,0,0,9.3904,4.2475,2.7258,2.0438,1.555,,8450,3.55
grid,,,PR10_x1.25,holdout,3,1025,headon,vfield,153c8fc164,ok,0,0,0,0,0,0,2.7011,3.4914,2.7258,2.0438,1.555,,8450,3.52
