mode,param,value,label,split,nFan,seed,geometry,guidance,configHash,status,totalCollisions,fanOwnCap,fanForeignCap,fanFanSame,fanFanCross,leaderLeader,minFanFanGap,minFanCapGap,minLeaderGap,redRMS,goldRMS,redArrived,goldArrived,firstCollisionRelCPA,steps,runtimeSec
grid2:halfRNS,,,PR4_x2,holdout,3,1055,headon,vfield,47e4addec3,ok,0,0,0,0,0,0,2.711,2.1854,2.7258,2.0438,1.555,1,1,,8450,3.4
grid2:halfRNS,,,PR4_x2,holdout,3,1057,headon,vfield,47e4addec3,ok,0,0,0,0,0,0,2.0149,2.1783,2.7258,2.0438,1.555,1,1,,8450,3.44
grid2:halfRNS,,,PR4_x2,holdout,3,1059,headon,vfield,47e4addec3,ok,1,0,0,1,0,0,0.4098,2.4586,2.7258,2.0438,1.555,1,1,3.99,8450,3.44
grid2:halfRNS,,,PR6_x1,holdout,3,1001,headon,vfield,9e5947b629,ok,0,0,0,0,0,0,3.5921,1.536,2.7258,2.0438,1.555,1,1,,8450,3.42
grid2:halfRNS,,,PR6_x1,holdout,3,1003,headon,vfield,9e5947b629,ok,0,0,0,0,0,0,3.6791,1.4994,2.7258,2.0438,1.555,1,1,,8450,3.41
grid2:halfRNS,,,PR6_x1,holdout,3,1005,headon,vfield,9e5947b629,ok,0,0,0,0,0,0,1.8627,4.1376,2.7258,2.0438,1.555,1,1,,8450,3.36
grid2:halfRNS,,,PR6_x1,holdout,3,1007,headon,vfield,9e5947b629,ok,0,0,0,0,0,0,3.9729,3.1718,2.7258,2.0438,1.555,1,1,,8450,3.39
grid2:halfRNS,,,PR6_x1,holdout,3,1009,headon,vfield,9e5947b629,ok,0,0,0,0,0,0,4.4202,1.6433,2.7258,2.0438,1.555,1,1,,8450,3.4
grid2:halfRNS,,,PR6_x1,holdout,3,1011,headon,vfield,9e5947b629,ok,0,0,0,0,0,0,3.5564,3.8884,2.7258,2.0438,1.555,1,1,,8450,3.39
grid2:halfRNS,,,PR6_x1,holdout,3,1013,headon,vfield,9e5947b629,ok,0,0,0,0,0,0,1.4181,5.1159,2.7258,2.0438,1.555,1,1,,8450,3.46
grid2:halfRNS,,,PR6_x1,holdout,3,1015,headon,vfield,9e5947b629,ok,0,0,0,0,0,0,3.7575,1.8112,2.7258,2.0438,1.555,1,1,,8450,3.42
grid2:halfRNS,,,PR6_x1,holdout,3,1017,headon,vfield,9e5947b629,ok,0,0,0,0,0,0,4.0138,1.4861,2.7258,2.0438,1.555,1,1,,8450,3.39
