geometry,guidance,nFan,seed,status,leaderLeader,fanOwnCap,fanForeignCap,fanFanSame,fanFanCross,totalCollisions,minLeaderGap,minFanCapGap,minFanFanGap,redRMS,goldRMS,redPeak,goldPeak,stopsRed,stopsGold,steps,firstCollisionRelCPA,runtimeSec
cross,waypoint,6,101,ok,0,0,0,0,1,1,5.6836,2.1526,0.8733,11.6757,3.1325,37.5309,12.6454,0,0,33192,-40.32,12.56
cross,waypoint,6,144,ok,0,0,1,0,1,2,5.6836,0.9196,0.7813,11.6757,3.1325,37.5309,12.6454,0,0,33192,5.34,12.24
cross,waypoint,6,200,ok,0,0,1,0,0,1,5.6836,0.7049,2.0696,11.6757,3.1325,37.5309,12.6454,0,0,33192,15.3,12.26
cross,waypoint,6,256,ok,0,0,0,0,0,0,5.6836,1.8162,1.8778,11.6757,3.1325,37.5309,12.6454,0,0,33192,,12.26
cross,waypoint,6,314,ok,0,0,0,0,0,0,5.6836,1.2228,2.1528,11.6757,3.1325,37.5309,12.6454,0,0,33192,,12.23
cross,waypoint,6,400,ok,0,0,0,0,0,0,5.6836,1.3822,2.0493,11.6757,3.1325,37.5309,12.6454,0,0,33192,,12.23
cross,waypoint,6,512,ok,0,1,0,1,1,3,5.6836,0.9577,0.2203,11.6757,3.1325,37.5309,12.6454,0,0,33192,-28.14,12.22
cross,waypoint,6,613,ok,0,0,0,0,1,1,5.6836,2.8274,0.3749,11.6757,3.1325,37.5309,12.6454,0,0,33192,35.72,12.23
cross,waypoint,6,700,ok,0,0,2,0,1,3,5.6836,0.2907,0.1403,11.6757,3.1325,37.5309,12.6454,0,0,33192,-31.5,12.28
cross,waypoint,6,808,ok,0,0,0,0,2,2,5.6836,1.2038,0.6853,11.6757,3.1325,37.5309,12.6454,0,0,33192,-5.16,12.2
cross,waypoint,6,900,ok,0,0,0,0,0,0,5.6836,1.4308,1.1669,11.6757,3.1325,37.5309,12.6454,0,0,33192,,12.23
cross,waypoint,6,1024,ok,0,0,1,0,1,2,5.6836,0.5264,0.8517,11.6757,3.1325,37.5309,12.6454,0,0,33192,-34.14,12.24
cross,waypoint,6,1111,ok,0,1,0,0,0,1,5.6836,0.7161,2.1509,11.6757,3.1325,37.5309,12.6454,0,0,33192,40.24,12.23
cross,waypoint,6,1234,ok,0,0,1,0,0,1,5.6836,0.4101,1.5755,11.6757,3.1325,37.5309,12.6454,0,0,33192,13.43,12.24
cross,waypoint,6,1337,ok,0,1,0,0,1,2,5.6836,0.7238,0.718,11.6757,3.1325,37.5309,12.6454,0,0,33192,-28.63,12.28
cross,waypoint,8,8,ok,0,0,0,2,2,4,5.6836,2.3373,0.0251,11.6757,3.1325,37.5309,12.6454,0,0,33192,-33.27,12.5
cross,waypoint,8,11,ok,0,1,1,0,0,2,5.6836,0.7821,1.614,11.6757,3.1325,37.5309,12.6454,0,0,33192,-39.8,12.53
cross,waypoint,8,23,ok,0,1,1,0,1,3,5.6836,0.5776,0.8019,11.6757,3.1325,37.5309,12.6454,0,0,33192,8.27,12.49
cross,waypoint,8,42,ok,0,1,0,0,2,3,5.6836,0.1944,0.0544,11.6757,3.1325,37.5309,12.6454,0,0,33192,3.97,12.48
cross,waypoint,8,77,ok,0,0,1,0,1,2,5.6836,0.242,0.053,11.6757,3.1325,37.5309,12.6454,0,0,33192,8.32,12.5
cross,waypoint,8,101,ok,0,0,1,1,0,2,5.6836,0.5374,0.4307,11.6757,3.1325,37.5309,12.6454,0,0,33192,13.64,12.48
cross,waypoint,8,144,ok,0,0,0,1,0,1,5.6836,2.1793,0.3094,11.6757,3.1325,37.5309,12.6454,0,0,33192,-24.99,12.49
cross,waypoint,8,200,ok,0,0,0,0,0,0,5.6836,1.6891,1.3438,11.6757,3.1325,37.5309,12.6454,0,0,33192,,12.48
cross,waypoint,8,256,ok,0,0,1,1,0,2,5.6836,0.5767,0.1896,11.6757,3.1325,37.5309,12.6454,0,0,33192,15.85,12.58
cross,waypoint,8,314,ok,0,1,0,2,0,3,5.6836,0.8933,0.5187,11.6757,3.1325,37.5309,12.6454,0,0,33192,-18.97,12.47
cross,waypoint,8,400,ok,0,1,0,1,2,4,5.6836,0.7787,0.2121,11.6757,3.1325,37.5309,12.6454,0,0,33192,-36.59,12.56
cross,waypoint,8,512,ok,0,0,1,1,0,2,5.6836,0.4958,0.3865,11.6757,3.1325,37.5309,12.6454,0,0,33192,9.62,12.48
cross,waypoint,8,613,ok,0,0,0,0,0,0,5.6836,1.7926,1.4853,11.6757,3.1325,37.5309,12.6454,0,0,33192,,12.51
cross,waypoint,8,700,ok,0,0,0,0,1,1,5.6836,1.1674,0.0951,11.6757,3.1325,37.5309,12.6454,0,0,33192,-19.58,12.52
cross,waypoint,8,808,ok,0,0,1,1,0,2,5.6836,0.3885,0.9079,11.6757,3.1325,37.5309,12.6454,0,0,33192,-124.32,12.48
cross,waypoint,8,900,ok,0,0,0,0,1,1,5.6836,2.8443,0.1964,11.6757,3.1325,37.5309,12.6454,0,0,33192,45.66,12.54
cross,waypoint,8,1024,ok,0,0,1,0,1,2,5.6836,0.2926,0.6517,11.6757,3.1325,37.5309,12.6454,0,0,33192,26.53,12.49
cross,waypoint,8,1111,ok,0,0,0,1,2,3,5.6836,1.1806,0.8567,11.6757,3.1325,37.5309,12.6454,0,0,33192,-17.54,12.49
cross,waypoint,8,1234,ok,0,0,0,1,2,3,5.6836,2.9634,0.1549,11.6757,3.1325,37.5309,12.6454,0,0,33192,-30.1,12.54
cross,waypoint,8,1337,ok,0,1,0,1,1,3,5.6836,0.2696,0.6377,11.6757,3.1325,37.5309,12.6454,0,0,33192,-26.59,12.44
cross,waypoint,12,8,ok,0,1,1,2,1,5,5.6836,0.2523,0.2729,11.6757,3.1325,37.5309,12.6454,0,0,33192,-156.23,13.32
cross,waypoint,12,11,ok,0,1,0,1,2,4,5.6836,0.9681,0.5282,11.6757,3.1325,37.5309,12.6454,0,0,33192,-36.64,13.34
cross,waypoint,12,23,ok,0,1,0,1,1,3,5.6836,0.8501,0.1323,11.6757,3.1325,37.5309,12.6454,0,0,33192,-78.24,13.24
cross,waypoint,12,42,ok,0,0,0,1,0,1,5.6836,1.7727,0.3135,11.6757,3.1325,37.5309,12.6454,0,0,33192,-158.04,13.24
cross,waypoint,12,77,ok,0,1,2,3,1,7,5.6836,0.0061,0.1895,11.6757,3.1325,37.5309,12.6454,0,0,33192,-127.75,13.25
cross,waypoint,12,101,ok,0,0,0,1,0,1,5.6836,1.1007,0.7647,11.6757,3.1325,37.5309,12.6454,0,0,33192,111.7,13.28
cross,waypoint,12,144,ok,0,1,0,3,2,6,5.6836,0.8231,0.2322,11.6757,3.1325,37.5309,12.6454,0,0,33192,-149.18,13.28
cross,waypoint,12,200,ok,0,0,3,4,2,9,5.6836,0.0261,0.115,11.6757,3.1325,37.5309,12.6454,0,0,33192,-20.01,13.23
cross,waypoint,12,256,ok,0,0,0,1,0,1,5.6836,2.0639,0.883,11.6757,3.1325,37.5309,12.6454,0,0,33192,-168.45,13.24
cross,waypoint,12,314,ok,0,0,2,3,2,7,5.6836,0.1499,0.2368,11.6757,3.1325,37.5309,12.6454,0,0,33192,-148.71,13.26
cross,waypoint,12,400,ok,0,0,0,0,1,1,5.6836,1.0776,0.6461,11.6757,3.1325,37.5309,12.6454,0,0,33192,28.53,13.27
cross,waypoint,12,512,ok,0,2,0,0,1,3,5.6836,0.9124,0.7943,11.6757,3.1325,37.5309,12.6454,0,0,33192,-26.9,13.33
cross,waypoint,12,613,ok,0,0,0,0,1,1,5.6836,1.78,0.9941,11.6757,3.1325,37.5309,12.6454,0,0,33192,33.33,13.62
cross,waypoint,12,700,ok,0,0,0,0,3,3,5.6836,1.3909,0.0176,11.6757,3.1325,37.5309,12.6454,0,0,33192,-28.41,13.29
cross,waypoint,12,808,ok,0,1,0,2,4,7,5.6836,0.9001,0.5965,11.6757,3.1325,37.5309,12.6454,0,0,33192,-39.1,13.25
cross,waypoint,12,900,ok,0,2,0,1,1,4,5.6836,0.0123,0.0274,11.6757,3.1325,37.5309,12.6454,0,0,33192,-120.06,13.24
cross,waypoint,12,1024,ok,0,0,0,2,3,5,5.6836,2.9166,0.2325,11.6757,3.1325,37.5309,12.6454,0,0,33192,-29.99,13.27
cross,waypoint,12,1111,ok,0,0,1,1,4,6,5.6836,0.3285,0.0927,11.6757,3.1325,37.5309,12.6454,0,0,33192,-32.24,13.25
cross,waypoint,12,1234,ok,0,1,0,2,1,4,5.6836,0.7465,0.3457,11.6757,3.1325,37.5309,12.6454,0,0,33192,-121.98,13.23
cross,waypoint,12,1337,ok,0,3,0,0,1,4,5.6836,0.0259,0.1282,11.6757,3.1325,37.5309,12.6454,0,0,33192,4.32,13.26
cross,vfield,1,8,ok,0,0,0,0,0,0,7.2348,8.1286,9.9772,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.67
cross,vfield,1,11,ok,0,0,0,0,0,0,7.2348,8.1281,9.9748,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.68
cross,vfield,1,23,ok,0,0,0,0,0,0,7.2348,8.1293,9.9761,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.73
cross,vfield,1,42,ok,0,0,0,0,0,0,7.2348,8.1284,9.9791,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.71
cross,vfield,1,77,ok,0,0,0,0,0,0,7.2348,8.1287,9.9776,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.67
cross,vfield,1,101,ok,0,0,0,0,0,0,7.2348,8.1331,9.9785,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.65
cross,vfield,1,144,ok,0,0,0,0,0,0,7.2348,8.1251,9.9752,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.7
cross,vfield,1,200,ok,0,0,0,0,0,0,7.2348,8.1329,9.9776,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.68
cross,vfield,1,256,ok,0,0,0,0,0,0,7.2348,8.1282,9.9793,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.76
cross,vfield,1,314,ok,0,0,0,0,0,0,7.2348,8.1325,9.9782,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.7
cross,vfield,1,400,ok,0,0,0,0,0,0,7.2348,8.1331,9.9706,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.66
cross,vfield,1,512,ok,0,0,0,0,0,0,7.2348,8.1285,9.974,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.67
cross,vfield,1,613,ok,0,0,0,0,0,0,7.2348,8.1311,9.9776,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.67
cross,vfield,1,700,ok,0,0,0,0,0,0,7.2348,8.1311,9.9769,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.71
cross,vfield,1,808,ok,0,0,0,0,0,0,7.2348,8.1243,9.9789,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.76
cross,vfield,1,900,ok,0,0,0,0,0,0,7.2348,8.1326,9.9754,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.7
cross,vfield,1,1024,ok,0,0,0,0,0,0,7.2348,8.1325,9.9805,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.67
cross,vfield,1,1111,ok,0,0,0,0,0,0,7.2348,8.1285,9.9782,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.7
cross,vfield,1,1234,ok,0,0,0,0,0,0,7.2348,8.1315,9.9713,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.74
cross,vfield,1,1337,ok,0,0,0,0,0,0,7.2348,8.1305,9.9758,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.89
cross,vfield,2,8,ok,0,0,0,0,0,0,7.2348,7.3682,4.5835,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.82
cross,vfield,2,11,ok,0,0,0,0,0,0,7.2348,7.3723,4.8187,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.8
cross,vfield,2,23,ok,0,0,0,0,0,0,7.2348,7.3745,4.851,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.77
cross,vfield,2,42,ok,0,0,0,0,0,0,7.2348,7.3781,4.8865,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.77
cross,vfield,2,77,ok,0,0,0,0,0,0,7.2348,7.3756,4.8123,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.83
cross,vfield,2,101,ok,0,0,0,0,0,0,7.2348,7.369,4.618,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.8
cross,vfield,2,144,ok,0,0,0,0,0,0,7.2348,7.3728,4.825,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.86
cross,vfield,2,200,ok,0,0,0,0,0,0,7.2348,7.3738,2.8205,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.77
cross,vfield,2,256,ok,0,0,0,0,0,0,7.2348,7.3753,4.7397,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.81
cross,vfield,2,314,ok,0,0,0,0,0,0,7.2348,7.3708,4.8392,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.82
cross,vfield,2,400,ok,0,0,0,0,0,0,7.2348,7.37,4.6314,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.82
cross,vfield,2,512,ok,0,0,0,0,0,0,7.2348,7.3711,4.7255,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.89
cross,vfield,2,613,ok,0,0,0,0,0,0,7.2348,7.3611,4.5141,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.82
cross,vfield,2,700,ok,0,0,0,0,0,0,7.2348,7.3623,4.6563,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.81
cross,vfield,2,808,ok,0,0,0,0,0,0,7.2348,7.3775,4.8342,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.92
cross,vfield,2,900,ok,0,0,0,0,0,0,7.2348,7.3657,4.6772,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.78
cross,vfield,2,1024,ok,0,0,0,0,0,0,7.2348,7.3715,4.68,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.77
cross,vfield,2,1111,ok,0,0,0,0,0,0,7.2348,7.3739,4.7982,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.85
cross,vfield,2,1234,ok,0,0,0,0,0,0,7.2348,7.3659,4.6707,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.83
cross,vfield,2,1337,ok,0,0,0,0,0,0,7.2348,7.3682,4.7111,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.8
cross,vfield,3,8,ok,0,0,0,0,0,0,7.2348,7.8556,7.0797,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.87
cross,vfield,3,11,ok,0,0,0,0,0,0,7.2348,4.4034,5.1138,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.9
cross,vfield,3,23,ok,0,0,0,0,0,0,7.2348,7.7164,6.6053,1.9405,0.2643,10.0172,1.6734,0,0,31430,,12.28
cross,vfield,3,42,ok,0,0,0,0,0,0,7.2348,6.5052,5.6396,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.97
cross,vfield,3,77,ok,0,0,0,0,0,0,7.2348,2.134,6.5389,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.9
cross,vfield,3,101,ok,0,0,0,0,0,0,7.2348,2.1544,5.5506,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.87
cross,vfield,3,144,ok,0,0,0,0,0,0,7.2348,6.3947,4.6478,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.86
cross,vfield,3,200,ok,0,0,0,0,0,0,7.2348,1.2283,4.5139,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.88
cross,vfield,3,256,ok,0,0,0,0,0,0,7.2348,6.4576,5.165,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.92
cross,vfield,3,314,ok,0,0,0,0,0,0,7.2348,2.0716,6.1334,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.95
cross,vfield,3,400,ok,0,0,0,0,0,0,7.2348,3.4266,4.4296,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.89
cross,vfield,3,512,ok,0,0,0,0,0,0,7.2348,6.3468,2.6491,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.87
cross,vfield,3,613,ok,0,0,0,0,0,0,7.2348,4.365,6.028,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.86
cross,vfield,3,700,ok,0,0,0,0,0,0,7.2348,1.7791,5.3977,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.88
cross,vfield,3,808,ok,0,0,0,0,0,0,7.2348,6.5022,1.8357,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.9
cross,vfield,3,900,ok,0,0,0,0,0,0,7.2348,3.872,6.416,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.91
cross,vfield,3,1024,ok,0,0,0,0,0,0,7.2348,3.5835,5.4301,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.86
cross,vfield,3,1111,ok,0,0,0,0,0,0,7.2348,7.1411,5.5515,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.86
cross,vfield,3,1234,ok,0,0,0,0,0,0,7.2348,2.1151,6.6104,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.89
cross,vfield,3,1337,ok,0,0,0,0,0,0,7.2348,7.8742,3.5668,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.89
cross,vfield,4,8,ok,0,0,0,0,0,0,7.2348,4.2385,2.0637,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.98
cross,vfield,4,11,ok,0,0,0,0,0,0,7.2348,1.3234,4.7976,1.9405,0.2643,10.0172,1.6734,0,0,31430,,12.03
cross,vfield,4,23,ok,0,0,0,0,0,0,7.2348,3.4888,1.1046,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.98
cross,vfield,4,42,ok,0,0,0,0,0,0,7.2348,3.416,2.0382,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.95
cross,vfield,4,77,ok,0,0,0,0,0,0,7.2348,3.607,1.9659,1.9405,0.2643,10.0172,1.6734,0,0,31430,,12.02
cross,vfield,4,101,ok,0,0,0,0,0,0,7.2348,6.5495,2.0549,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.96
cross,vfield,4,144,ok,0,0,0,0,0,0,7.2348,2.4956,4.6168,1.9405,0.2643,10.0172,1.6734,0,0,31430,,12.03
cross,vfield,4,200,ok,0,0,0,0,0,0,7.2348,6.4566,2.6937,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.97
cross,vfield,4,256,ok,0,0,1,0,0,1,7.2348,0.8752,5.3637,1.9405,0.2643,10.0172,1.6734,0,0,31430,-7.07,12.02
cross,vfield,4,314,ok,0,0,1,0,0,1,7.2348,0.1314,3.7804,1.9405,0.2643,10.0172,1.6734,0,0,31430,-6.32,11.95
cross,vfield,4,400,ok,0,0,0,0,0,0,7.2348,3.2388,2.9462,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.98
cross,vfield,4,512,ok,0,0,0,0,0,0,7.2348,6.0486,3.1488,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.93
cross,vfield,4,613,ok,0,0,0,0,0,0,7.2348,3.9345,1.788,1.9405,0.2643,10.0172,1.6734,0,0,31430,,12.04
cross,vfield,4,700,ok,0,0,0,0,0,0,7.2348,6.0692,3.2357,1.9405,0.2643,10.0172,1.6734,0,0,31430,,12.74
cross,vfield,4,808,ok,0,0,0,0,0,0,7.2348,3.1924,1.3059,1.9405,0.2643,10.0172,1.6734,0,0,31430,,12.66
cross,vfield,4,900,ok,0,2,0,0,0,2,7.2348,0.565,3.7756,1.9405,0.2643,10.0172,1.6734,0,0,31430,8.82,12.0
cross,vfield,4,1024,ok,0,0,0,0,0,0,7.2348,1.0525,1.0869,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.97
cross,vfield,4,1111,ok,0,0,0,0,0,0,7.2348,4.3942,1.6493,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.97
cross,vfield,4,1234,ok,0,0,1,0,0,1,7.2348,0.9873,1.7855,1.9405,0.2643,10.0172,1.6734,0,0,31430,-6.6,12.01
cross,vfield,4,1337,ok,0,0,0,0,0,0,7.2348,4.6606,3.2795,1.9405,0.2643,10.0172,1.6734,0,0,31430,,11.97
cross,vfield,6,8,ok,0,0,0,0,0,0,7.2348,1.5423,2.1017,1.9405,0.2643,10.0172,1.6734,0,0,31430,,12.21
cross,vfield,6,11,ok,0,0,0,0,1,1,7.2348,3.4621,0.1914,1.9405,0.2643,10.0172,1.6734,0,0,31430,35.46,12.16
cross,vfield,6,23,ok,0,1,0,0,0,1,7.2348,0.7606,1.0618,1.9405,0.2643,10.0172,1.6734,0,0,31430,14.41,12.2
cross,vfield,6,42,ok,0,0,0,1,0,1,7.2348,1.4519,0.7055,1.9405,0.2643,10.0172,1.6734,0,0,31430,5.39,12.17
cross,vfield,6,77,ok,0,0,0,0,0,0,7.2348,1.3591,2.3105,1.9405,0.2643,10.0172,1.6734,0,0,31430,,12.17
cross,vfield,6,101,ok,0,1,0,0,1,2,7.2348,0.2234,0.4335,1.9405,0.2643,10.0172,1.6734,0,0,31430,13.73,12.25
cross,vfield,6,144,ok,0,0,0,0,0,0,7.2348,2.3164,1.3471,1.9405,0.2643,10.0172,1.6734,0,0,31430,,12.21
cross,vfield,6,200,ok,0,0,0,0,1,1,7.2348,3.4687,0.0864,1.9405,0.2643,10.0172,1.6734,0,0,31430,48.42,12.19
cross,vfield,6,256,ok,0,0,0,1,0,1,7.2348,3.4541,0.5117,1.9405,0.2643,10.0172,1.6734,0,0,31430,42.43,12.2
cross,vfield,6,314,ok,0,0,1,0,0,1,7.2348,0.8444,1.0275,1.9405,0.2643,10.0172,1.6734,0,0,31430,37.09,12.23
cross,vfield,6,400,ok,0,1,0,1,0,2,7.2348,0.5016,0.4328,1.9405,0.2643,10.0172,1.6734,0,0,31430,-3.68,12.55
cross,vfield,6,512,ok,0,0,1,0,0,1,7.2348,0.7057,1.6703,1.9405,0.2643,10.0172,1.6734,0,0,31430,34.44,14.94
cross,vfield,6,613,ok,0,1,0,1,0,2,7.2348,0.9872,0.1585,1.9405,0.2643,10.0172,1.6734,0,0,31430,-7.4,13.11
cross,vfield,6,700,ok,0,0,0,0,0,0,7.2348,3.2522,1.0323,1.9405,0.2643,10.0172,1.6734,0,0,31430,,12.4
cross,vfield,6,808,ok,0,0,0,0,1,1,7.2348,2.1955,0.2113,1.9405,0.2643,10.0172,1.6734,0,0,31430,45.06,12.22
cross,vfield,6,900,ok,0,1,1,0,0,2,7.2348,0.1487,4.1724,1.9405,0.2643,10.0172,1.6734,0,0,31430,-6.36,12.21
cross,vfield,6,1024,ok,0,0,0,0,0,0,7.2348,2.2195,1.7194,1.9405,0.2643,10.0172,1.6734,0,0,31430,,12.16
cross,vfield,6,1111,ok,0,0,0,1,0,1,7.2348,5.0776,0.8989,1.9405,0.2643,10.0172,1.6734,0,0,31430,8.61,12.22
cross,vfield,6,1234,ok,0,0,0,0,1,1,7.2348,3.0282,0.6909,1.9405,0.2643,10.0172,1.6734,0,0,31430,6.41,12.2
cross,vfield,6,1337,ok,0,0,0,0,0,0,7.2348,2.5712,1.6076,1.9405,0.2643,10.0172,1.6734,0,0,31430,,12.19
cross,vfield,8,8,ok,0,1,0,0,0,1,7.2348,0.7064,1.0529,1.9405,0.2643,10.0172,1.6734,0,0,31430,14.52,12.45
cross,vfield,8,11,ok,0,1,0,0,2,3,7.2348,0.1431,0.0233,1.9405,0.2643,10.0172,1.6734,0,0,31430,0.57,12.4
cross,vfield,8,23,ok,0,1,0,0,0,1,7.2348,0.2018,1.0821,1.9405,0.2643,10.0172,1.6734,0,0,31430,14.62,12.41
cross,vfield,8,42,ok,0,0,1,0,2,3,7.2348,0.7349,0.2251,1.9405,0.2643,10.0172,1.6734,0,0,31430,-3.6,12.41
cross,vfield,8,77,ok,0,0,0,0,4,4,7.2348,2.231,0.4694,1.9405,0.2643,10.0172,1.6734,0,0,31430,7.57,12.37
cross,vfield,8,101,ok,0,0,0,0,1,1,7.2348,1.223,0.1242,1.9405,0.2643,10.0172,1.6734,0,0,31430,35.79,12.4
cross,vfield,8,144,ok,0,1,1,0,0,2,7.2348,0.0331,1.4807,1.9405,0.2643,10.0172,1.6734,0,0,31430,9.59,12.41
cross,vfield,8,200,ok,0,0,0,0,0,0,7.2348,3.1583,1.1465,1.9405,0.2643,10.0172,1.6734,0,0,31430,,12.44
cross,vfield,8,256,ok,0,0,1,1,0,2,7.2348,0.52,0.1314,1.9405,0.2643,10.0172,1.6734,0,0,31430,-30.62,12.37
cross,vfield,8,314,ok,0,0,0,2,1,3,7.2348,2.2993,0.6055,1.9405,0.2643,10.0172,1.6734,0,0,31430,9.31,12.39
cross,vfield,8,400,ok,0,0,1,0,0,1,7.2348,0.5472,1.4373,1.9405,0.2643,10.0172,1.6734,0,0,31430,19.96,12.36
cross,vfield,8,512,ok,0,0,0,0,0,0,7.2348,3.018,2.4497,1.9405,0.2643,10.0172,1.6734,0,0,31430,,12.39
cross,vfield,8,613,ok,0,1,0,0,0,1,7.2348,0.9532,1.4853,1.9405,0.2643,10.0172,1.6734,0,0,31430,59.46,12.38
cross,vfield,8,700,ok,0,2,0,0,2,4,7.2348,0.0479,0.4033,1.9405,0.2643,10.0172,1.6734,0,0,31430,-4.72,12.38
cross,vfield,8,808,ok,0,0,0,0,1,1,7.2348,2.4664,0.0875,1.9405,0.2643,10.0172,1.6734,0,0,31430,0.36,12.36
cross,vfield,8,900,ok,0,0,0,0,0,0,7.2348,1.3646,1.559,1.9405,0.2643,10.0172,1.6734,0,0,31430,,12.38
cross,vfield,8,1024,ok,0,0,0,0,2,2,7.2348,2.51,0.3709,1.9405,0.2643,10.0172,1.6734,0,0,31430,0.15,12.34
cross,vfield,8,1111,ok,0,1,0,0,0,1,7.2348,0.7909,1.5633,1.9405,0.2643,10.0172,1.6734,0,0,31430,-7.61,12.46
cross,vfield,8,1234,ok,0,0,0,1,0,1,7.2348,2.3327,0.6873,1.9405,0.2643,10.0172,1.6734,0,0,31430,129.4,12.4
cross,vfield,8,1337,ok,0,0,0,0,0,0,7.2348,1.8876,2.4439,1.9405,0.2643,10.0172,1.6734,0,0,31430,,12.4
cross,vfield,12,8,ok,0,1,0,2,2,5,7.2348,0.4514,0.3031,1.9405,0.2643,10.0172,1.6734,0,0,31430,-122.81,13.08
cross,vfield,12,11,ok,0,0,0,1,0,1,7.2348,1.2649,0.4544,1.9405,0.2643,10.0172,1.6734,0,0,31430,-2.84,13.04
cross,vfield,12,23,ok,0,1,1,3,3,8,7.2348,0.7463,0.1391,1.9405,0.2643,10.0172,1.6734,0,0,31430,-6.59,13.15
cross,vfield,12,42,ok,0,2,0,1,1,4,7.2348,0.0017,0.3135,1.9405,0.2643,10.0172,1.6734,0,0,31430,-124.62,13.08
cross,vfield,12,77,ok,0,2,0,1,3,6,7.2348,0.0057,0.1602,1.9405,0.2643,10.0172,1.6734,0,0,31430,-93.96,13.06
cross,vfield,12,101,ok,0,0,0,0,1,1,7.2348,4.258,0.455,1.9405,0.2643,10.0172,1.6734,0,0,31430,61.68,13.07
cross,vfield,12,144,ok,0,0,0,2,1,3,7.2348,1.5311,0.1583,1.9405,0.2643,10.0172,1.6734,0,0,31430,-115.76,13.07
cross,vfield,12,200,ok,0,0,0,2,2,4,7.2348,1.0448,0.0863,1.9405,0.2643,10.0172,1.6734,0,0,31430,-42.73,13.11
cross,vfield,12,256,ok,0,0,0,3,1,4,7.2348,1.2813,0.1249,1.9405,0.2643,10.0172,1.6734,0,0,31430,-135.03,13.15
