mode,param,value,label,split,nFan,seed,geometry,guidance,configHash,status,totalCollisions,fanOwnCap,fanForeignCap,fanFanSame,fanFanCross,leaderLeader,minFanFanGap,minFanCapGap,minLeaderGap,redRMS,goldRMS,firstCollisionRelCPA,steps,runtimeSec
grid,,,PR8_x1.5,holdout,3,1059,headon,vfield,ab832bda41,ok,0,0,0,0,0,0,2.6005,3.375,2.7258,2.0438,1.555,,8450,3.53
grid,,,PR8_x2,holdout,3,1001,headon,vfield,9056e25254,ok,1,0,0,0,1,0,0.5919,6.1374,2.7258,2.0438,1.555,12.78,8450,3.48
grid,,,PR8_x2,holdout,3,1003,headon,vfield,9056e25254,ok,0,0,0,0,0,0,2.7288,3.4023,2.7258,2.0438,1.555,,8450,3.62
grid,,,PR8_x2,holdout,3,1005,headon,vfield,9056e25254,ok,0,0,0,0,0,0,2.3892,5.7767,2.7258,2.0438,1.555,,8450,3.54
grid,,,PR8_x2,holdout,3,1007,headon,vfield,9056e25254,ok,0,0,0,0,0,0,1.1592,6.0245,2.7258,2.0438,1.555,,8450,3.59
grid,,,PR8_x2,holdout,3,1009,headon,vfield,9056e25254,ok,0,0,0,0,0,0,2.3273,5.7842,2.7258,2.0438,1.555,,8450,3.63
grid,,,PR8_x2,holdout,3,1011,headon,vfield,9056e25254,ok,1,0,0,0,1,0,0.7149,5.9321,2.7258,2.0438,1.555,12.81,8450,3.57
grid,,,PR8_x2,holdout,3,1013,headon,vfield,9056e25254,ok,0,0,0,0,0,0,2.8414,5.78,2.7258,2.0438,1.555,,8450,3.62
grid,,,PR8_x2,holdout,3,1015,headon,vfield,9056e25254,ok,0,0,0,0,0,0,3.6769,5.691,2.7258,2.0438,1.555,,8450,3.55
grid,,,PR8_x2,holdout,3,1017,headon,vfield,9056e25254,ok,0,0,0,0,0,0,1.1201,6.23,2.7258,2.0438,1.555,,8450,3.56
grid,,,PR8_x2,holdout,3,1019,headon,vfield,9056e25254,ok,2,0,0,1,1,0,0.0949,5.6511,2.7258,2.0438,1.555,-26.95,8450,3.51
grid,,,PR8_x2,holdout,3,1021,headon,vfield,9056e25254,ok,2,0,0,0,2,0,0.2239,5.8335,2.7258,2.0438,1.555,12.69,8450,3.55
grid,,,PR8_x2,holdout,3,1023,headon,vfield,9056e25254,ok,0,0,0,0,0,0,2.9139,5.9209,2.7258,2.0438,1.555,,8450,3.53
grid,,,PR8_x2,holdout,3,1025,headon,vfield,9056e25254,ok,1,0,0,0,1,0,0.2686,3.892,2.7258,2.0438,1.555,35.37,8450,3.56
grid,,,PR8_x2,holdout,3,1027,headon,vfield,9056e25254,ok,0,0,0,0,0,0,1.3156,5.283,2.7258,2.0438,1.555,,8450,3.46
grid,,,PR8_x2,holdout,3,1029,headon,vfield,9056e25254,ok,0,0,0,0,0,0,1.32,6.42,2.7258,2.0438,1.555,,8450,3.55
grid,,,PR8_x2,holdout,3,1031,headon,vfield,9056e25254,ok,0,0,0,0,0,0,2.1316,6.0243,2.7258,2.0438,1.555,,8450,3.55
grid,,,PR8_x2,holdout,3,1033,headon,vfield,9056e25254,ok,0,0,0,0,0,0,5.0669,6.0434,2.7258,2.0438,1.555,,8450,3.55
grid,,,PR8_x2,holdout,3,1035,headon,vfield,9056e25254,ok,0,0,0,0,0,0,2.9465,6.2815,2.7258,2.0438,1.555,,8450,3.56
grid,,,PR8_x2,holdout,3,1037,headon,vfield,9056e25254,ok,2,0,1,1,0,0,0.5419,0.4814,2.7258,2.0438,1.555,10.17,8450,3.55
grid,,,PR8_x2,holdout,3,1039,headon,vfield,9056e25254,ok,0,0,0,0,0,0,1.4216,2.2854,2.7258,2.0438,1.555,,8450,3.55
grid,,,PR8_x2,holdout,3,1041,headon,vfield,9056e25254,ok,0,0,0,0,0,0,1.3232,5.757,2.7258,2.0438,1.555,,8450,3.51
grid,,,PR8_x2,holdout,3,1043,headon,vfield,9056e25254,ok,0,0,0,0,0,0,2.8698,6.0512,2.7258,2.0438,1.555,,8450,3.61
grid,,,PR8_x2,holdout,3,1045,headon,vfield,9056e25254,ok,0,0,0,0,0,0,1.8151,3.4463,2.7258,2.0438,1.555,,8450,3.56
grid,,,PR8_x2,holdout,3,1047,headon,vfield,9056e25254,ok,0,0,0,0,0,0,1.714,5.9058,2.7258,2.0438,1.555,,8450,3.56
grid,,,PR8_x2,holdout,3,1049,headon,vfield,9056e25254,ok,0,0,0,0,0,0,1.686,5.9373,2.7258,2.0438,1.555,,8450,3.49
grid,,,PR8_x2,holdout,3,1051,headon,vfield,9056e25254,ok,0,0,0,0,0,0,1.0407,5.6587,2.7258,2.0438,1.555,,8450,3.53
grid,,,PR8_x2,holdout,3,1053,headon,vfield,9056e25254,ok,0,0,0,0,0,0,3.6971,5.6983,2.7258,2.0438,1.555,,8450,3.55
grid,,,PR8_x2,holdout,3,1055,headon,vfield,9056e25254,ok,0,0,0,0,0,0,2.4949,2.6345,2.7258,2.0438,1.555,,8450,3.53
grid,,,PR8_x2,holdout,3,1057,headon,vfield,9056e25254,ok,0,0,0,0,0,0,1.9685,5.9036,2.7258,2.0438,1.555,,8450,3.54
grid,,,PR8_x2,holdout,3,1059,headon,vfield,9056e25254,ok,0,0,0,0,0,0,4.4471,1.8988,2.7258,2.0438,1.555,,8450,3.58
grid,,,PR10_x1,holdout,3,1001,headon,vfield,315723b678,ok,1,1,0,0,0,0,1.8976,0.3381,2.7258,2.0438,1.555,13.65,8450,3.48
grid,,,PR10_x1,holdout,3,1003,headon,vfield,315723b678,ok,0,0,0,0,0,0,5.4288,3.7184,2.7258,2.0438,1.555,,8450,3.6
grid,,,PR10_x1,holdout,3,1005,headon,vfield,315723b678,ok,0,0,0,0,0,0,1.8755,2.4086,2.7258,2.0438,1.555,,8450,3.5
grid,,,PR10_x1,holdout,3,1007,headon,vfield,315723b678,ok,0,0,0,0,0,0,3.1162,6.1175,2.7258,2.0438,1.555,,8450,3.62
grid,,,PR10_x1,holdout,3,1009,headon,vfield,315723b678,ok,0,0,0,0,0,0,4.778,6.1869,2.7258,2.0438,1.555,,8450,3.55
grid,,,PR10_x1,holdout,3,1011,headon,vfield,315723b678,ok,0,0,0,0,0,0,3.227,4.3775,2.7258,2.0438,1.555,,8450,3.49
grid,,,PR10_x1,holdout,3,1013,headon,vfield,315723b678,ok,0,0,0,0,0,0,3.194,5.9384,2.7258,2.0438,1.555,,8450,3.56
grid,,,PR10_x1,holdout,3,1015,headon,vfield,315723b678,ok,0,0,0,0,0,0,3.3467,5.9855,2.7258,2.0438,1.555,,8450,3.69
grid,,,PR10_x1,holdout,3,1017,headon,vfield,315723b678,ok,0,0,0,0,0,0,6.2878,1.1463,2.7258,2.0438,1.555,,8450,3.46
grid,,,PR10_x1,holdout,3,1019,headon,vfield,315723b678,ok,0,0,0,0,0,0,1.1402,3.0977,2.7258,2.0438,1.555,,8450,3.51
grid,,,PR10_x1,holdout,3,1021,headon,vfield,315723b678,ok,0,0,0,0,0,0,6.2476,2.0403,2.7258,2.0438,1.555,,8450,3.51
grid,,,PR10_x1,holdout,3,1023,headon,vfield,315723b678,ok,0,0,0,0,0,0,2.7924,4.8589,2.7258,2.0438,1.555,,8450,3.53
grid,,,PR10_x1,holdout,3,1025,headon,vfield,315723b678,ok,0,0,0,0,0,0,5.7248,3.4467,2.7258,2.0438,1.555,,8450,3.49
grid,,,PR10_x1,holdout,3,1027,headon,vfield,315723b678,ok,0,0,0,0,0,0,1.7751,6.2303,2.7258,2.0438,1.555,,8450,3.59
grid,,,PR10_x1,holdout,3,1029,headon,vfield,315723b678,ok,0,0,0,0,0,0,2.9672,5.2403,2.7258,2.0438,1.555,,8450,3.57
grid,,,PR10_x1,holdout,3,1031,headon,vfield,315723b678,ok,0,0,0,0,0,0,2.6598,1.183,2.7258,2.0438,1.555,,8450,3.47
grid,,,PR10_x1,holdout,3,1033,headon,vfield,315723b678,ok,0,0,0,0,0,0,5.2567,1.5774,2.7258,2.0438,1.555,,8450,3.58
grid,,,PR10_x1,holdout,3,1035,headon,vfield,315723b678,ok,0,0,0,0,0,0,1.0076,3.9824,2.7258,2.0438,1.555,,8450,3.49
grid,,,PR10_x1,holdout,3,1037,headon,vfield,315723b678,ok,0,0,0,0,0,0,4.1915,6.3068,2.7258,2.0438,1.555,,8450,3.5
grid,,,PR10_x1,holdout,3,1039,headon,vfield,315723b678,ok,0,0,0,0,0,0,2.9025,2.7664,2.7258,2.0438,1.555,,8450,3.55
grid,,,PR10_x1,holdout,3,1041,headon,vfield,315723b678,ok,0,0,0,0,0,0,2.8957,2.6885,2.7258,2.0438,1.555,,8450,3.48
grid,,,PR10_x1,holdout,3,1043,headon,vfield,315723b678,ok,0,0,0,0,0,0,3.0445,5.7941,2.7258,2.0438,1.555,,8450,3.66
grid,,,PR10_x1,holdout,3,1045,headon,vfield,315723b678,ok,0,0,0,0,0,0,5.1576,5.5093,2.7258,2.0438,1.555,,8450,3.49
grid,,,PR10_x1,holdout,3,1047,headon,vfield,315723b678,ok,0,0,0,0,0,0,3.642,5.4396,2.7258,2.0438,1.555,,8450,3.53
grid,,,PR10_x1,holdout,3,1049,headon,vfield,315723b678,ok,0,0,0,0,0,0,3.4706,1.6331,2.7258,2.0438,1.555,,8450,3.57
grid,,,PR10_x1,holdout,3,1051,headon,vfield,315723b678,ok,1,0,1,0,0,0,5.0368,0.0136,2.7258,2.0438,1.555,3.95,8450,3.49
grid,,,PR10_x1,holdout,3,1053,headon,vfield,315723b678,ok,0,0,0,0,0,0,7.8166,1.664,2.7258,2.0438,1.555,,8450,3.57
grid,,,PR10_x1,holdout,3,1055,headon,vfield,315723b678,ok,0,0,0,0,0,0,4.1191,3.6161,2.7258,2.0438,1.555,,8450,3.63
grid,,,PR10_x1,holdout,3,1057,headon,vfield,315723b678,ok,0,0,0,0,0,0,2.8676,1.705,2.7258,2.0438,1.555,,8450,3.51
grid,,,PR10_x1,holdout,3,1059,headon,vfield,315723b678,ok,0,0,0,0,0,0,4.3891,3.8235,2.7258,2.0438,1.555,,8450,3.52
grid,,,PR10_x1.25,holdout,3,1001,headon,vfield,42a2e5d704,ok,0,0,0,0,0,0,4.7771,6.9793,2.7258,2.0438,1.555,,8450,3.53
grid,,,PR10_x1.25,holdout,3,1003,headon,vfield,42a2e5d704,ok,0,0,0,0,0,0,1.1351,7.0028,2.7258,2.0438,1.555,,8450,3.58
grid,,,PR10_x1.25,holdout,3,1005,headon,vfield,42a2e5d704,ok,0,0,0,0,0,0,4.4503,3.2679,2.7258,2.0438,1.555,,8450,3.51
grid,,,PR10_x1.25,holdout,3,1007,headon,vfield,42a2e5d704,ok,1,0,0,0,1,0,0.8313,2.7675,2.7258,2.0438,1.555,24.14,8450,3.63
grid,,,PR10_x1.25,holdout,3,1009,headon,vfield,42a2e5d704,ok,0,0,0,0,0,0,2.12,7.1632,2.7258,2.0438,1.555,,8450,3.59
grid,,,PR10_x1.25,holdout,3,1011,headon,vfield,42a2e5d704,ok,0,0,0,0,0,0,1.7083,7.7892,2.7258,2.0438,1.555,,8450,3.55
grid,,,PR10_x1.25,holdout,3,1013,headon,vfield,42a2e5d704,ok,0,0,0,0,0,0,2.957,6.7713,2.7258,2.0438,1.555,,8450,3.54
